"","id","RMSE","MAE","R2","R","valid_correlations","p_value","meanYactual","meanY","Count"
"39","K23510",1.03492710706552,0.848961764705882,0.0228286554699775,0.15109154665294,1,0.129554801071225,1.09803921568627,1.09803921568627,102
"40","K23517",1.62012494717696,1.35327163636364,0.00510171403056627,0.0714262838916199,1,0.54255170859141,2.05333333333333,2.05333333333333,75
"41","K23521",1.59158019147987,1.28457466666667,0.154941912139714,0.393626615131287,1,0.00468227404138977,2.12,2.12,50
"42","K23526",1.01970014172988,0.828196124031008,0.0946867792809217,0.307712169536601,1,0.0039499860178871,0.848837209302326,0.848837209302326,86
"43","K23529",1.20421498740996,0.893703472222222,0.00585602651664986,-0.0765246791345763,1,0.605182489289379,1.41666666666667,1.41666666666667,48
"44","K23531",1.74420679188776,1.51217741935484,0.0809675324995636,0.284547944114105,1,0.120791265844959,2.2258064516129,2.2258064516129,31
"45","K23532",0.750414311613307,0.644396666666667,0.0532767131144387,0.230817488753428,1,0.219757318410541,0.633333333333333,0.633333333333333,30
"46","K23533",1.15551672413534,0.957767123287671,0.0224955888002515,0.149985295280076,1,0.205321544428778,1.6027397260274,1.6027397260274,73
"47","K23536",0.947722367407874,0.771433888888889,0.108824739569936,0.329885949336943,1,0.0100522253388294,0.4,0.4,60
"48","K23537",1.00345859565969,0.775485460992908,0.0534648306773292,0.231224632505556,1,0.0249426242691519,1.36170212765957,1.36170212765957,94
"49","K23540",0.968255583373991,0.755217362912153,0.0353889391085932,0.18811948093856,1,0.181702362913061,1.15384615384615,1.15384615384615,52
"50","K23541",0.86391519306006,0.654426666666667,0.263777488213687,0.513592726013217,1,0.000136467329559379,0.52,0.52,50
"51","K23548",0.955426093827117,0.766606813186813,0.135050129724362,0.367491673000031,1,0.0025999345706135,1.26153846153846,1.26153846153846,65
"52","K23551",1.02579995316834,0.743480010994297,0.0657581140447981,0.256433449543538,1,0.0424910349006093,0.682539682539683,0.682539682539683,63
"53","K23552",0.833213595322001,0.739871256038647,0.0139621667796058,-0.118161612969719,1,0.434154924963048,0.326086956521739,0.326086956521739,46
"54","K23555",0.715036847335253,0.585626767676768,0.0104696771012206,0.102321440085744,1,0.413625871494516,0.515151515151515,0.515151515151515,66
"55","K23556",1.19331625266984,1.06184322344322,0.00190245770699621,0.0436171721572618,1,0.792047886883323,1.66666666666667,1.66666666666667,39
"56","K23557",1.18097625290293,0.872823333333333,0.0336945922455471,0.183560867958144,1,0.128238663073175,1.31428571428571,1.31428571428571,70
"57","K23559",0.946207171526306,0.774884175084175,0.0463865168288103,0.215375292986011,1,0.0322793133818645,0.808080808080808,0.808080808080808,99
