,Variable,Importance,Participant,NLP
KTGF570,Socbehav,0.00069,KTGF570,LIWC
KTGF572,Socbehav,0.008378305,KTGF572,LIWC
K23101,Social,0.004231906,K23101,LIWC
K23106,Social,0.000280923,K23106,LIWC
K23107,Social,0.006484678,K23107,LIWC
K23109,Social,0.003049881,K23109,LIWC
K23114,Social,0.000799351,K23114,LIWC
K23115,Social,0.004196132,K23115,LIWC
K23117,Social,0.00966049,K23117,LIWC
K23120,Social,0.001038684,K23120,LIWC
K23121,Social,0.001185494,K23121,LIWC
K23125,Social,0.004520995,K23125,LIWC
K23126,Social,0.011158311,K23126,LIWC
K23128,Social,0.003556943,K23128,LIWC
K23129,Social,0.001690226,K23129,LIWC
K23131,Social,0.00070023,K23131,LIWC
K23133,Social,0.001588148,K23133,LIWC
K23134,Social,7.71E-05,K23134,LIWC
K23144,Social,0.00252183,K23144,LIWC
K23145,Social,0.002178467,K23145,LIWC
K23148,Social,0.003884315,K23148,LIWC
K23150,Social,0.012314369,K23150,LIWC
K23151,Social,0.001447744,K23151,LIWC
K23153,Social,0.010494809,K23153,LIWC
K23155,Social,0.003481349,K23155,LIWC
K23156,Social,0.001595909,K23156,LIWC
K23502,Social,0.030862187,K23502,LIWC
K23503,Social,0.005991104,K23503,LIWC
K23507,Social,0.010041872,K23507,LIWC
K23508,Social,0.015993488,K23508,LIWC
K23509,Social,0.005333591,K23509,LIWC
K23510,Social,0.066372673,K23510,LIWC
K23517,Social,0.013868964,K23517,LIWC
K23521,Social,0.013150779,K23521,LIWC
K23526,Social,0.003996516,K23526,LIWC
K23529,Social,0.004678542,K23529,LIWC
K23531,Social,0,K23531,LIWC
K23532,Social,0.00271931,K23532,LIWC
K23533,Social,0.003094481,K23533,LIWC
K23537,Social,0.005944804,K23537,LIWC
K23540,Social,0.002642601,K23540,LIWC
K23541,Social,0.016728747,K23541,LIWC
K23548,Social,0.032160413,K23548,LIWC
K23551,Social,0.013848276,K23551,LIWC
K23552,Social,0.005526478,K23552,LIWC
K23555,Social,0.004425132,K23555,LIWC
K23556,Social,0.008304517,K23556,LIWC
K23557,Social,0.0077785,K23557,LIWC
K23559,Social,0.001131755,K23559,LIWC
K23563,Social,0.003747433,K23563,LIWC
K23565,Social,0.008934996,K23565,LIWC
KTFG534,Social,0.003534066,KTFG534,LIWC
KTGF118,Social,0.003799748,KTGF118,LIWC
KTGF120,Social,0.001427242,KTGF120,LIWC
KTGF122,Social,0.003919848,KTGF122,LIWC
KTGF124,Social,0.007513816,KTGF124,LIWC
KTGF129,Social,0.006083061,KTGF129,LIWC
KTGF130,Social,0.002121963,KTGF130,LIWC
KTGF136,Social,0.018664067,KTGF136,LIWC
KTGF138,Social,0.000322941,KTGF138,LIWC
KTGF142,Social,0.001952606,KTGF142,LIWC
KTGF143,Social,1.56E-05,KTGF143,LIWC
KTGF146,Social,0.008480958,KTGF146,LIWC
KTGF147,Social,0.001391842,KTGF147,LIWC
KTGF154,Social,0.001959778,KTGF154,LIWC
KTGF156,Social,0.000179167,KTGF156,LIWC
KTGF158,Social,2.54E-22,KTGF158,LIWC
KTGF527,Social,0.007076127,KTGF527,LIWC
KTGF528,Social,0.017551333,KTGF528,LIWC
KTGF533,Social,0.003635437,KTGF533,LIWC
KTGF540,Social,0.000348889,KTGF540,LIWC
KTGF544,Social,0.002559028,KTGF544,LIWC
KTGF545,Social,0.004841421,KTGF545,LIWC
KTGF549,Social,0.002898222,KTGF549,LIWC
KTGF550,Social,0.020395352,KTGF550,LIWC
KTGF553,Social,0.005607728,KTGF553,LIWC
KTGF556,Social,0.002639542,KTGF556,LIWC
KTGF557,Social,0.004701175,KTGF557,LIWC
KTGF561,Social,0.00060772,KTGF561,LIWC
KTGF562,Social,0.013791236,KTGF562,LIWC
KTGF565,Social,0.005457797,KTGF565,LIWC
KTGF570,Social,0.001351528,KTGF570,LIWC
KTGF572,Social,0.004843366,KTGF572,LIWC
K23101,Social referents ,0.00396341,K23101,LIWC
K23106,Social referents ,0.010969462,K23106,LIWC
K23109,Social referents ,0.003128459,K23109,LIWC
K23114,Social referents ,0.001348559,K23114,LIWC
K23115,Social referents ,0.002254299,K23115,LIWC
K23117,Social referents ,0.009304689,K23117,LIWC
K23121,Social referents ,0.001807667,K23121,LIWC
K23125,Social referents ,0.005428831,K23125,LIWC
K23126,Social referents ,0.007250018,K23126,LIWC
K23128,Social referents ,0.005772634,K23128,LIWC
K23129,Social referents ,0.001171296,K23129,LIWC
K23131,Social referents ,8.46E-05,K23131,LIWC
K23133,Social referents ,0.003742361,K23133,LIWC
K23134,Social referents ,4.39E-05,K23134,LIWC
K23144,Social referents ,0.005277624,K23144,LIWC
K23145,Social referents ,0.001915889,K23145,LIWC
K23148,Social referents ,0.002179164,K23148,LIWC
K23150,Social referents ,0.010647087,K23150,LIWC
K23151,Social referents ,0.001686,K23151,LIWC
K23153,Social referents ,0.006856361,K23153,LIWC
K23503,Social referents ,0.005415626,K23503,LIWC
K23508,Social referents ,0.016833382,K23508,LIWC
K23509,Social referents ,0.004302848,K23509,LIWC
K23510,Social referents ,0.002478633,K23510,LIWC
K23517,Social referents ,0.002812792,K23517,LIWC
K23521,Social referents ,0.007667837,K23521,LIWC
K23526,Social referents ,0.007818571,K23526,LIWC
K23529,Social referents ,0.005784806,K23529,LIWC
K23531,Social referents ,7.69E-22,K23531,LIWC
K23532,Social referents ,0.001975241,K23532,LIWC
K23533,Social referents ,0.004528019,K23533,LIWC
K23537,Social referents ,0.009653399,K23537,LIWC
K23540,Social referents ,0.006594863,K23540,LIWC
K23541,Social referents ,0.007881453,K23541,LIWC
K23548,Social referents ,0.024195175,K23548,LIWC
K23551,Social referents ,0.025811652,K23551,LIWC
K23552,Social referents ,0.006987203,K23552,LIWC
K23555,Social referents ,0.002530783,K23555,LIWC
K23557,Social referents ,0.003336647,K23557,LIWC
K23559,Social referents ,0.002212891,K23559,LIWC
K23563,Social referents ,0.006521254,K23563,LIWC
K23565,Social referents ,0.010686041,K23565,LIWC
KTFG534,Social referents ,0.007612,KTFG534,LIWC
KTGF118,Social referents ,0.00216236,KTGF118,LIWC
KTGF120,Social referents ,0.002032146,KTGF120,LIWC
KTGF122,Social referents ,0.002492803,KTGF122,LIWC
KTGF124,Social referents ,0.003612353,KTGF124,LIWC
KTGF130,Social referents ,0.002892602,KTGF130,LIWC
KTGF136,Social referents ,0.011043716,KTGF136,LIWC
KTGF138,Social referents ,7.03E-05,KTGF138,LIWC
KTGF142,Social referents ,0.001015556,KTGF142,LIWC
KTGF143,Social referents ,0,KTGF143,LIWC
KTGF146,Social referents ,0.004376881,KTGF146,LIWC
KTGF147,Social referents ,0.001004825,KTGF147,LIWC
KTGF154,Social referents ,0.000746839,KTGF154,LIWC
KTGF156,Social referents ,0.000300417,KTGF156,LIWC
KTGF158,Social referents ,2.33E-21,KTGF158,LIWC
KTGF527,Social referents ,0.006328143,KTGF527,LIWC
KTGF528,Social referents ,0.01422441,KTGF528,LIWC
KTGF533,Social referents ,0.004815939,KTGF533,LIWC
KTGF540,Social referents ,0.000531111,KTGF540,LIWC
KTGF544,Social referents ,0.004497639,KTGF544,LIWC
KTGF549,Social referents ,0.009903005,KTGF549,LIWC
KTGF550,Social referents ,0.020796163,KTGF550,LIWC
KTGF556,Social referents ,0.001929802,KTGF556,LIWC
KTGF557,Social referents ,0.00250357,KTGF557,LIWC
KTGF561,Social referents ,0.001016152,KTGF561,LIWC
KTGF562,Social referents ,0.009876371,KTGF562,LIWC
KTGF565,Social referents ,0.004294986,KTGF565,LIWC
KTGF572,Social referents ,0.004925008,KTGF572,LIWC
K23101,Space,0.006610265,K23101,LIWC
K23106,Space,0.000110769,K23106,LIWC
K23107,Space,0.003057103,K23107,LIWC
K23109,Space,0.002823519,K23109,LIWC
K23115,Space,0.003697483,K23115,LIWC
K23117,Space,0.009076935,K23117,LIWC
K23120,Space,0.000579812,K23120,LIWC
K23121,Space,0.002301864,K23121,LIWC
K23125,Space,0.002415151,K23125,LIWC
K23126,Space,0.008279342,K23126,LIWC
K23128,Space,0.003744334,K23128,LIWC
K23129,Space,0.00109561,K23129,LIWC
K23131,Space,0.008062766,K23131,LIWC
K23133,Space,0.002726139,K23133,LIWC
K23134,Space,0,K23134,LIWC
K23144,Space,0.001286942,K23144,LIWC
K23145,Space,0.002222051,K23145,LIWC
K23148,Space,0.00189137,K23148,LIWC
K23150,Space,0.003086287,K23150,LIWC
K23151,Space,0.005071521,K23151,LIWC
K23153,Space,0.00228663,K23153,LIWC
K23155,Space,0.000466047,K23155,LIWC
K23156,Space,0.003792409,K23156,LIWC
K23502,Space,0.012373813,K23502,LIWC
K23503,Space,0.008373078,K23503,LIWC
K23507,Space,0.000899726,K23507,LIWC
K23508,Space,0.004324298,K23508,LIWC
K23509,Space,0.002410826,K23509,LIWC
K23510,Space,0.004354653,K23510,LIWC
K23517,Space,0.009337975,K23517,LIWC
K23521,Space,0.008343932,K23521,LIWC
K23526,Space,0.005419905,K23526,LIWC
K23529,Space,0.0065225,K23529,LIWC
K23531,Space,8.39E-22,K23531,LIWC
K23532,Space,0.005218046,K23532,LIWC
K23533,Space,0.005308698,K23533,LIWC
K23537,Space,0.003065493,K23537,LIWC
K23541,Space,0.0016316,K23541,LIWC
K23548,Space,0.003602487,K23548,LIWC
K23551,Space,0.020272629,K23551,LIWC
K23552,Space,0.00674258,K23552,LIWC
K23555,Space,0.001967354,K23555,LIWC
K23556,Space,0.011728414,K23556,LIWC
K23557,Space,0.002532284,K23557,LIWC
K23559,Space,0.014094082,K23559,LIWC
K23565,Space,0.008870467,K23565,LIWC
KTFG534,Space,0.004978342,KTFG534,LIWC
KTGF118,Space,0.000800333,KTGF118,LIWC
KTGF120,Space,0.001406721,KTGF120,LIWC
KTGF122,Space,0.002706636,KTGF122,LIWC
KTGF124,Space,0.010158267,KTGF124,LIWC
KTGF126,Space,0.002070484,KTGF126,LIWC
KTGF129,Space,0.021351786,KTGF129,LIWC
KTGF130,Space,0.045655148,KTGF130,LIWC
KTGF136,Space,0.012059681,KTGF136,LIWC
KTGF138,Space,0.000626,KTGF138,LIWC
KTGF142,Space,0.003655475,KTGF142,LIWC
KTGF143,Space,1.17E-05,KTGF143,LIWC
KTGF146,Space,0.003946038,KTGF146,LIWC
KTGF147,Space,0.001394333,KTGF147,LIWC
KTGF154,Space,0.001179545,KTGF154,LIWC
KTGF156,Space,3.50E-05,KTGF156,LIWC
KTGF157,Space,0.001740592,KTGF157,LIWC
KTGF158,Space,1.51E-21,KTGF158,LIWC
KTGF527,Space,0.005813508,KTGF527,LIWC
KTGF528,Space,0.00797788,KTGF528,LIWC
KTGF533,Space,0.006824698,KTGF533,LIWC
KTGF540,Space,0.006347407,KTGF540,LIWC
KTGF544,Space,0.006720979,KTGF544,LIWC
KTGF545,Space,0.008623736,KTGF545,LIWC
KTGF549,Space,0.002535537,KTGF549,LIWC
KTGF550,Space,0.007253755,KTGF550,LIWC
KTGF553,Space,0.004170315,KTGF553,LIWC
KTGF556,Space,0.003729365,KTGF556,LIWC
KTGF557,Space,0.002930088,KTGF557,LIWC
KTGF561,Space,0.001071879,KTGF561,LIWC
KTGF562,Space,0.002099384,KTGF562,LIWC
KTGF565,Space,0.002698096,KTGF565,LIWC
KTGF570,Space,0.013004667,KTGF570,LIWC
KTGF572,Space,0.017442741,KTGF572,LIWC
K23101,StressLength,0.005150538,K23101,Text feature
K23106,StressLength,3.38E-05,K23106,Text feature
K23107,StressLength,0.01317869,K23107,Text feature
K23109,StressLength,0.007529578,K23109,Text feature
K23114,StressLength,0.12264182,K23114,Text feature
K23115,StressLength,0.006379841,K23115,Text feature
K23117,StressLength,0.024327983,K23117,Text feature
K23120,StressLength,0.001104256,K23120,Text feature
K23121,StressLength,0.001205889,K23121,Text feature
K23125,StressLength,0.005392977,K23125,Text feature
K23126,StressLength,0.09718105,K23126,Text feature
K23128,StressLength,0.004865285,K23128,Text feature
K23129,StressLength,0.001440349,K23129,Text feature
K23131,StressLength,0.004169249,K23131,Text feature
K23133,StressLength,0.002862213,K23133,Text feature
K23134,StressLength,0.001052683,K23134,Text feature
K23139,StressLength,2.88E-05,K23139,Text feature
K23144,StressLength,0.003004667,K23144,Text feature
K23145,StressLength,0.004312328,K23145,Text feature
K23148,StressLength,0.004355758,K23148,Text feature
K23150,StressLength,0.020471987,K23150,Text feature
K23151,StressLength,0.010662205,K23151,Text feature
K23153,StressLength,0.014335572,K23153,Text feature
K23155,StressLength,0.003565643,K23155,Text feature
K23156,StressLength,0.008862409,K23156,Text feature
K23502,StressLength,0.00265,K23502,Text feature
K23503,StressLength,0.007063506,K23503,Text feature
K23507,StressLength,0.023624064,K23507,Text feature
K23508,StressLength,0.006948964,K23508,Text feature
K23509,StressLength,0.003789303,K23509,Text feature
K23510,StressLength,0.00757528,K23510,Text feature
K23517,StressLength,0.017478569,K23517,Text feature
K23521,StressLength,0.011018272,K23521,Text feature
K23526,StressLength,0.031512706,K23526,Text feature
K23529,StressLength,0.010641292,K23529,Text feature
K23531,StressLength,0.001610323,K23531,Text feature
K23532,StressLength,0.004485057,K23532,Text feature
K23533,StressLength,0.009521764,K23533,Text feature
K23537,StressLength,0.005003181,K23537,Text feature
K23540,StressLength,0.005458078,K23540,Text feature
K23541,StressLength,0.01733756,K23541,Text feature
K23548,StressLength,0.024943397,K23548,Text feature
K23551,StressLength,0.018472585,K23551,Text feature
K23552,StressLength,0.006922652,K23552,Text feature
K23555,StressLength,0.003559619,K23555,Text feature
K23556,StressLength,0.008137359,K23556,Text feature
K23557,StressLength,0.013176627,K23557,Text feature
K23559,StressLength,0.007621612,K23559,Text feature
K23563,StressLength,0.007180836,K23563,Text feature
K23565,StressLength,0.00571896,K23565,Text feature
KTFG534,StressLength,0.021344372,KTFG534,Text feature
KTGF118,StressLength,0.00217455,KTGF118,Text feature
KTGF120,StressLength,0.001101647,KTGF120,Text feature
KTGF122,StressLength,0.026149712,KTGF122,Text feature
KTGF124,StressLength,0.010824759,KTGF124,Text feature
KTGF126,StressLength,0.008422579,KTGF126,Text feature
KTGF129,StressLength,0.009546036,KTGF129,Text feature
KTGF130,StressLength,0.013503093,KTGF130,Text feature
KTGF136,StressLength,0.050494583,KTGF136,Text feature
KTGF138,StressLength,0.00070902,KTGF138,Text feature
KTGF142,StressLength,0.002509495,KTGF142,Text feature
KTGF143,StressLength,0,KTGF143,Text feature
KTGF146,StressLength,0.009691103,KTGF146,Text feature
KTGF147,StressLength,0.000674649,KTGF147,Text feature
KTGF150,StressLength,0.005453024,KTGF150,Text feature
KTGF154,StressLength,0.001500252,KTGF154,Text feature
KTGF156,StressLength,0.001474757,KTGF156,Text feature
KTGF157,StressLength,0.00415819,KTGF157,Text feature
KTGF158,StressLength,0.001347606,KTGF158,Text feature
KTGF527,StressLength,0.009231576,KTGF527,Text feature
KTGF528,StressLength,0.037887282,KTGF528,Text feature
KTGF533,StressLength,0.007788733,KTGF533,Text feature
KTGF540,StressLength,0.000480889,KTGF540,Text feature
KTGF544,StressLength,0.004019347,KTGF544,Text feature
KTGF545,StressLength,0.009875292,KTGF545,Text feature
KTGF549,StressLength,0.001824426,KTGF549,Text feature
KTGF550,StressLength,0.008219032,KTGF550,Text feature
KTGF553,StressLength,0.003875068,KTGF553,Text feature
KTGF556,StressLength,0.012326813,KTGF556,Text feature
KTGF557,StressLength,0.003714816,KTGF557,Text feature
KTGF561,StressLength,0.001308169,KTGF561,Text feature
KTGF562,StressLength,0.010470602,KTGF562,Text feature
KTGF565,StressLength,0.002620783,KTGF565,Text feature
KTGF570,StressLength,0.003612931,KTGF570,Text feature
KTGF572,StressLength,0.016193027,KTGF572,Text feature
K23101,ThoughtLength,0.003417393,K23101,Text feature
K23106,ThoughtLength,0.024412692,K23106,Text feature
K23107,ThoughtLength,0.003850253,K23107,Text feature
K23109,ThoughtLength,0.005067607,K23109,Text feature
K23114,ThoughtLength,0.002886757,K23114,Text feature
K23115,ThoughtLength,0.009396873,K23115,Text feature
K23117,ThoughtLength,0.009797456,K23117,Text feature
K23120,ThoughtLength,0.002126043,K23120,Text feature
K23121,ThoughtLength,0.001048963,K23121,Text feature
K23125,ThoughtLength,0.005014858,K23125,Text feature
K23126,ThoughtLength,0.002727671,K23126,Text feature
K23128,ThoughtLength,0.009635252,K23128,Text feature
K23129,ThoughtLength,0.001454523,K23129,Text feature
K23131,ThoughtLength,0.012921594,K23131,Text feature
K23133,ThoughtLength,0.004770102,K23133,Text feature
K23134,ThoughtLength,2.04E-21,K23134,Text feature
K23139,ThoughtLength,0.000123967,K23139,Text feature
K23144,ThoughtLength,0.003259769,K23144,Text feature
K23145,ThoughtLength,0.014499278,K23145,Text feature
K23148,ThoughtLength,0.005755321,K23148,Text feature
K23150,ThoughtLength,0.012542379,K23150,Text feature
K23151,ThoughtLength,0.004887538,K23151,Text feature
K23153,ThoughtLength,0.009119251,K23153,Text feature
K23155,ThoughtLength,0.000681163,K23155,Text feature
K23156,ThoughtLength,0.00209703,K23156,Text feature
K23502,ThoughtLength,0.012431253,K23502,Text feature
K23503,ThoughtLength,0.013304671,K23503,Text feature
K23507,ThoughtLength,0.017626849,K23507,Text feature
K23508,ThoughtLength,0.007958,K23508,Text feature
K23509,ThoughtLength,0.004202303,K23509,Text feature
K23510,ThoughtLength,0.013480433,K23510,Text feature
K23517,ThoughtLength,0.018117766,K23517,Text feature
K23521,ThoughtLength,0.010715151,K23521,Text feature
K23526,ThoughtLength,0.035568198,K23526,Text feature
K23529,ThoughtLength,0.003465653,K23529,Text feature
K23531,ThoughtLength,0.000880323,K23531,Text feature
K23532,ThoughtLength,0.009475218,K23532,Text feature
K23533,ThoughtLength,0.011808435,K23533,Text feature
K23537,ThoughtLength,0.003615638,K23537,Text feature
K23540,ThoughtLength,0.01572234,K23540,Text feature
K23541,ThoughtLength,0.004120613,K23541,Text feature
K23548,ThoughtLength,0.04382728,K23548,Text feature
K23551,ThoughtLength,0.016613697,K23551,Text feature
K23552,ThoughtLength,0.010032754,K23552,Text feature
K23555,ThoughtLength,0.003659058,K23555,Text feature
K23556,ThoughtLength,0.007113514,K23556,Text feature
K23557,ThoughtLength,0.004995067,K23557,Text feature
K23559,ThoughtLength,0.014680442,K23559,Text feature
K23563,ThoughtLength,0.008678889,K23563,Text feature
K23565,ThoughtLength,0.005549169,K23565,Text feature
KTFG534,ThoughtLength,0.007469862,KTFG534,Text feature
KTGF118,ThoughtLength,0.001079811,KTGF118,Text feature
KTGF120,ThoughtLength,0.002349799,KTGF120,Text feature
KTGF122,ThoughtLength,0.0059125,KTGF122,Text feature
KTGF124,ThoughtLength,0.010297038,KTGF124,Text feature
KTGF126,ThoughtLength,0.018669985,KTGF126,Text feature
KTGF129,ThoughtLength,0.008633789,KTGF129,Text feature
KTGF130,ThoughtLength,0.016868278,KTGF130,Text feature
KTGF136,ThoughtLength,0.008184519,KTGF136,Text feature
KTGF138,ThoughtLength,0.000979569,KTGF138,Text feature
KTGF142,ThoughtLength,0.001630768,KTGF142,Text feature
KTGF143,ThoughtLength,0,KTGF143,Text feature
KTGF146,ThoughtLength,0.007115145,KTGF146,Text feature
KTGF147,ThoughtLength,0.001760842,KTGF147,Text feature
KTGF150,ThoughtLength,0.004066226,KTGF150,Text feature
KTGF154,ThoughtLength,0.001824141,KTGF154,Text feature
KTGF156,ThoughtLength,4.13E-05,KTGF156,Text feature
KTGF157,ThoughtLength,0.006752918,KTGF157,Text feature
KTGF158,ThoughtLength,0.002199437,KTGF158,Text feature
KTGF527,ThoughtLength,0.012168602,KTGF527,Text feature
KTGF528,ThoughtLength,0.00966935,KTGF528,Text feature
KTGF533,ThoughtLength,0.006987004,KTGF533,Text feature
KTGF540,ThoughtLength,0.003545556,KTGF540,Text feature
KTGF544,ThoughtLength,0.00720934,KTGF544,Text feature
KTGF545,ThoughtLength,0.011151475,KTGF545,Text feature
KTGF549,ThoughtLength,0.006406444,KTGF549,Text feature
KTGF550,ThoughtLength,0.014013249,KTGF550,Text feature
KTGF553,ThoughtLength,0.00312747,KTGF553,Text feature
KTGF556,ThoughtLength,0.008039813,KTGF556,Text feature
KTGF557,ThoughtLength,0.004649079,KTGF557,Text feature
KTGF561,ThoughtLength,0.001718614,KTGF561,Text feature
KTGF562,ThoughtLength,0.007412782,KTGF562,Text feature
KTGF565,ThoughtLength,0.008448841,KTGF565,Text feature
KTGF570,ThoughtLength,0.002912306,KTGF570,Text feature
KTGF572,ThoughtLength,0.007277688,KTGF572,Text feature
K23101,Time,0.007567504,K23101,Time
K23101,time,0.001980821,K23101,LIWC
K23106,Time,0.009349462,K23106,Time
K23106,time,0.000293846,K23106,LIWC
K23107,Time,0.007485184,K23107,Time
K23107,time,0.001625011,K23107,LIWC
K23109,Time,0.004826067,K23109,Time
K23114,Time,0.018274523,K23114,Time
K23114,time,0.001343784,K23114,LIWC
K23115,Time,0.013684856,K23115,Time
K23115,time,0.006280251,K23115,LIWC
K23117,Time,0.027675141,K23117,Time
K23117,time,0.005149638,K23117,LIWC
K23120,Time,0.004247222,K23120,Time
K23120,time,0.002219502,K23120,LIWC
K23121,Time,0.003716259,K23121,Time
K23121,time,0.00121979,K23121,LIWC
K23125,Time,0.007150219,K23125,Time
K23125,time,0.004475881,K23125,LIWC
K23126,Time,0.046278393,K23126,Time
K23126,time,0.020476301,K23126,LIWC
K23128,Time,0.016414046,K23128,Time
K23128,time,0.009037089,K23128,LIWC
K23129,Time,0.0014528,K23129,Time
K23129,time,0.00363159,K23129,LIWC
K23131,Time,0.019200077,K23131,Time
K23131,time,0.000308506,K23131,LIWC
K23133,Time,0.002622519,K23133,Time
K23133,time,0.003512278,K23133,LIWC
K23134,Time,0,K23134,Time
K23134,time,0.001256585,K23134,LIWC
K23139,Time,0.000488264,K23139,Time
K23144,Time,0.006721068,K23144,Time
K23144,time,0.003545068,K23144,LIWC
K23145,Time,0.009423022,K23145,Time
K23145,time,0.002292322,K23145,LIWC
K23148,Time,0.002742384,K23148,Time
K23148,time,0.001395624,K23148,LIWC
K23150,Time,0.009914482,K23150,Time
K23150,time,0.002910349,K23150,LIWC
K23151,Time,0.003462769,K23151,Time
K23151,time,0.002422188,K23151,LIWC
K23153,Time,0.015457269,K23153,Time
K23153,time,0.01301887,K23153,LIWC
K23155,Time,0.003485473,K23155,Time
K23156,Time,0.327710712,K23156,Time
K23502,Time,0.047723102,K23502,Time
K23502,time,0.00556392,K23502,LIWC
K23503,Time,0.004081693,K23503,Time
K23503,time,0.00587477,K23503,LIWC
K23507,Time,0.008939434,K23507,Time
K23507,time,0.005037196,K23507,LIWC
K23508,Time,0.020568022,K23508,Time
K23508,time,0.003125214,K23508,LIWC
K23509,Time,0.063651455,K23509,Time
K23509,time,0.010139409,K23509,LIWC
K23510,Time,0.00259076,K23510,Time
K23510,time,0.003240653,K23510,LIWC
K23517,Time,0.035194019,K23517,Time
K23517,time,0.011140141,K23517,LIWC
K23521,Time,0.030729878,K23521,Time
K23521,time,0.00622995,K23521,LIWC
K23526,Time,0.061793659,K23526,Time
K23526,time,0.001491532,K23526,LIWC
K23529,Time,0.002680292,K23529,Time
K23529,time,0.002746569,K23529,LIWC
K23531,Time,0.000350968,K23531,Time
K23531,time,0,K23531,LIWC
K23532,Time,0.005331586,K23532,Time
K23532,time,0.003968713,K23532,LIWC
K23533,Time,0.006826679,K23533,Time
K23533,time,0.003673889,K23533,LIWC
K23537,Time,0.008070645,K23537,Time
K23537,time,0.001583543,K23537,LIWC
K23540,Time,0.114482484,K23540,Time
K23540,time,0.003343412,K23540,LIWC
K23541,Time,0.009691133,K23541,Time
K23541,time,0.0044852,K23541,LIWC
K23548,Time,0.078377503,K23548,Time
K23548,time,0.002718222,K23548,LIWC
K23551,Time,0.019777546,K23551,Time
K23552,Time,0.005915387,K23552,Time
K23552,time,0.003735971,K23552,LIWC
K23555,Time,0.002385672,K23555,Time
K23555,time,0.005391566,K23555,LIWC
K23556,Time,0.015658619,K23556,Time
K23556,time,0.003280432,K23556,LIWC
K23557,Time,0.008924588,K23557,Time
K23557,time,0.006696741,K23557,LIWC
K23559,Time,0.141182748,K23559,Time
K23559,time,0.002443218,K23559,LIWC
K23563,Time,0.006737896,K23563,Time
K23563,time,0.005898163,K23563,LIWC
K23565,Time,0.017054186,K23565,Time
K23565,time,0.005113446,K23565,LIWC
KTFG534,Time,0.024881081,KTFG534,Time
KTFG534,time,0.007911171,KTFG534,LIWC
KTGF118,Time,0.002866658,KTGF118,Time
KTGF118,time,0.001416683,KTGF118,LIWC
KTGF120,Time,0.00228453,KTGF120,Time
KTGF120,time,0.001044785,KTGF120,LIWC
KTGF122,Time,0.00740575,KTGF122,Time
KTGF122,time,0.003098174,KTGF122,LIWC
KTGF124,Time,0.007337159,KTGF124,Time
KTGF124,time,0.007009879,KTGF124,LIWC
KTGF126,Time,0.183339458,KTGF126,Time
KTGF129,Time,0.011960516,KTGF129,Time
KTGF129,time,0.007675333,KTGF129,LIWC
KTGF130,Time,0.171627519,KTGF130,Time
KTGF130,time,0.015418667,KTGF130,LIWC
KTGF136,Time,0.019434326,KTGF136,Time
KTGF138,Time,0.002909549,KTGF138,Time
KTGF138,time,0.002559706,KTGF138,LIWC
KTGF142,Time,0.004021455,KTGF142,Time
KTGF142,time,0.003641657,KTGF142,LIWC
KTGF143,Time,2.83E-05,KTGF143,Time
KTGF143,time,0,KTGF143,LIWC
KTGF146,Time,0.006218699,KTGF146,Time
KTGF146,time,0.003080254,KTGF146,LIWC
KTGF147,Time,0.019665096,KTGF147,Time
KTGF147,time,0.006538491,KTGF147,LIWC
KTGF150,Time,0.004784738,KTGF150,Time
KTGF154,Time,0.004294078,KTGF154,Time
KTGF154,time,0.003260565,KTGF154,LIWC
KTGF156,Time,2.92E-05,KTGF156,Time
KTGF156,time,0.000149583,KTGF156,LIWC
KTGF157,Time,0.00326865,KTGF157,Time
KTGF157,time,0.002195864,KTGF157,LIWC
KTGF158,Time,3.14E-21,KTGF158,Time
KTGF158,time,1.37E-21,KTGF158,LIWC
KTGF527,Time,0.01849373,KTGF527,Time
KTGF527,time,0.011231192,KTGF527,LIWC
KTGF528,Time,0.583854376,KTGF528,Time
KTGF528,time,0.003851607,KTGF528,LIWC
KTGF533,Time,0.008047818,KTGF533,Time
KTGF533,time,0.008465792,KTGF533,LIWC
KTGF540,Time,0.001315926,KTGF540,Time
KTGF540,time,0.014080815,KTGF540,LIWC
KTGF544,Time,0.009983056,KTGF544,Time
KTGF544,time,0.003366778,KTGF544,LIWC
KTGF545,Time,0.010894133,KTGF545,Time
KTGF545,time,0.003630992,KTGF545,LIWC
KTGF549,Time,0.011369019,KTGF549,Time
KTGF549,time,0.004160352,KTGF549,LIWC
KTGF550,Time,0.023691927,KTGF550,Time
KTGF550,time,0.014020668,KTGF550,LIWC
KTGF553,Time,0.004013226,KTGF553,Time
KTGF553,time,0.003902086,KTGF553,LIWC
KTGF556,Time,0.006698427,KTGF556,Time
KTGF556,time,0.027982833,KTGF556,LIWC
KTGF557,Time,0.008559447,KTGF557,Time
KTGF557,time,0.012251728,KTGF557,LIWC
KTGF561,Time,0.002571676,KTGF561,Time
KTGF561,time,0.001005197,KTGF561,LIWC
KTGF562,Time,0.010506,KTGF562,Time
KTGF562,time,0.004398781,KTGF562,LIWC
KTGF565,Time,0.011806087,KTGF565,Time
KTGF565,time,0.003611667,KTGF565,LIWC
KTGF570,Time,0.007146851,KTGF570,Time
KTGF570,time,0.00653825,KTGF570,LIWC
KTGF572,Time,0.024529072,KTGF572,Time
KTGF572,time,0.005712171,KTGF572,LIWC
K23101,Negative tone,0.001459179,K23101,LIWC
K23106,Negative tone,6.28E-21,K23106,LIWC
K23107,Negative tone,0.004004345,K23107,LIWC
