"X","Variable","Importance","Participant","NLP"
"K23552.48","Work",0.00122843064182195,"K23552","LIWC"
"K23552.49","Physical",0.0069153188405797,"K23552","LIWC"
"K23552.50","Food",0.00084195238095238,"K23552","LIWC"
"K23552.51","Acquire",0.00197560869565217,"K23552","LIWC"
"K23552.52","Allure",0.0123496376811594,"K23552","LIWC"
"K23552.53","Perception",0.00609572256728778,"K23552","LIWC"
"K23552.54","Motion",0.00263939130434782,"K23552","LIWC"
"K23552.55","Space",0.00352533596837944,"K23552","LIWC"
"K23552.56","Time LIWC",0.00943460869565217,"K23552","LIWC"
"K23552.57","FocusPast",0.00301355072463768,"K23552","LIWC"
"K23552.58","FocusPresent",0.00431676811594203,"K23552","LIWC"
"K23552.59","Conversation",0.00146679710144928,"K23552","LIWC"
"K23552.61","filler",0.00106057971014493,"K23552","LIWC"
"K23552.62","AllPunc",0.00370491304347826,"K23552","LIWC"
"K23552.63","Apostrophes",0.00457688405797101,"K23552","LIWC"
"K23552.64","Compound",0.0075003685300207,"K23552","LIWC"
"K23552.65","PA VADER",0.00784646376811594,"K23552","Vader"
"K23552.66","Neutral VADER",0.0064391884057971,"K23552","LIWC"
"K23552.67","NA VADER",0.00324846376811594,"K23552","Vader"
"K23552.68","ThoughtLength",0.00355392753623188,"K23552","LIWC"
"K23552.69","StressLength",0.00782510351966874,"K23552","Text leangth"
"K23552.70","EnjoyLength",0.00684801035196688,"K23552","Text leangth"
"K23552.71","Topic_t1",0.00458060869565218,"K23552","LDA"
"K23552.72","Topic_t2",0.00504295652173912,"K23552","LDA"
"K23552.73","Topic_t3",0.00465397101449276,"K23552","LDA"
"K23552.74","Topic_t4",0.00596790476190476,"K23552","LDA"
"K23552.75","Topic_t5",0.00587560869565217,"K23552","LDA"
"K23552.76","Topic_t6",0.00578276679841897,"K23552","LDA"
"K23552.77","Happy GPT",0.00263313043478261,"K23552","GPT"
"K23552.78","Sad GPT",0.00299898550724638,"K23552","GPT"
"K23552.79","Nervous GPT",0.00823482608695652,"K23552","GPT"
"K23552.80","Interested GPT",0.00255294202898551,"K23552","GPT"
"K23552.81","Angry GPT",0.000939942028985507,"K23552","GPT"
"K23552.82","Excited GPT",0.0022656231884058,"K23552","GPT"
"K23552.83","Bored GPT",0.0012178115942029,"K23552","GPT"
"K23552.84","NA GPT",0.00546524844720497,"K23552","GPT"
"K23552.85","PA GPT",0.00271359288537549,"K23552","GPT"
"K23555.1","Time",0.0344217566137566,"K23555","Time"
"K23555.2","Word Count",0.0128120423280423,"K23555","Text leangth"
"K23555.3","Analytic",0.00350168253968254,"K23555","LIWC"
"K23555.4","Clout",0.00898412698412698,"K23555","LIWC"
"K23555.5","Authentic",0.00080047619047619,"K23555","LIWC"
"K23555.6","WordPerSentence",0.00703273015873015,"K23555","Text leangth"
"K23555.7","BigWords",0.00301227513227514,"K23555","LIWC"
"K23555.8","Dictionary",0.0117705608465608,"K23555","LIWC"
"K23555.9","Linguistic",0.00561096296296296,"K23555","LIWC"
"K23555.10","Function",0.00253099470899471,"K23555","LIWC"
"K23555.11","Pronoun",0.0053310582010582,"K23555","LIWC"
"K23555.12","Personal pronouns",0.0105603068783069,"K23555","LIWC"
"K23555.13","i",0.0186496084656085,"K23555","LIWC"
"K23555.14","Impersonal pronouns",0.0063030582010582,"K23555","LIWC"
"K23555.15","Determiners",0.0528376507936508,"K23555","LIWC"
"K23555.16","Article",0.0145613121693122,"K23555","LIWC"
"K23555.17","Preposition",0.00198896296296296,"K23555","LIWC"
"K23555.18","Auxiliary verbs",0.0019161798941799,"K23555","LIWC"
"K23555.19","Adverbs",0.00911396825396825,"K23555","LIWC"
"K23555.20","Conjunctions",0.00540805291005291,"K23555","LIWC"
"K23555.21","Negations",0.00398480423280423,"K23555","LIWC"
"K23555.22","Verb",0.00402716402116402,"K23555","LIWC"
"K23555.23","Adjectives",0.0345217248677249,"K23555","LIWC"
"K23555.24","Quantity",0.00314701587301587,"K23555","LIWC"
"K23555.25","Drives",0.0090794708994709,"K23555","LIWC"
"K23555.26","Affiliation",0.00128952380952381,"K23555","LIWC"
"K23555.27","Achieve",0.000682962962962963,"K23555","LIWC"
"K23555.28","Cognition",0.0125234497354497,"K23555","LIWC"
"K23555.29","Cognitive processes",0.0101801693121693,"K23555","LIWC"
"K23555.30","Insight",0.0559297142857143,"K23555","LIWC"
"K23555.31","Cause",0.0110748253968254,"K23555","LIWC"
"K23555.32","Tentative",0.00577897354497355,"K23555","LIWC"
"K23555.33","Affect",0.00497748148148149,"K23555","LIWC"
"K23555.34","Positive tone",0.00333706878306878,"K23555","LIWC"
"K23555.35","Emotion",0.000804857142857142,"K23555","LIWC"
"K23555.36","PA LIWC",0.000287407407407409,"K23555","LIWC"
"K23555.37","Social",0.00129219047619048,"K23555","LIWC"
"K23555.38","Socbehav",0.00110662433862434,"K23555","LIWC"
"K23555.39","Social referents",0.000733015873015873,"K23555","LIWC"
"K23555.40","Friend",0.00241918518518519,"K23555","LIWC"
"K23555.41","Lifestyle",0.00161805291005291,"K23555","LIWC"
"K23555.42","Leisure",0.00037968253968254,"K23555","LIWC"
"K23555.43","Home",0.00432274074074074,"K23555","LIWC"
"K23555.44","Work",0.00100433862433863,"K23555","LIWC"
"K23555.45","Physical",0.00234306878306878,"K23555","LIWC"
"K23555.46","Food",0.000819576719576719,"K23555","LIWC"
"K23555.47","Acquire",0.000819248677248676,"K23555","LIWC"
"K23555.48","Allure",0.00864968253968254,"K23555","LIWC"
"K23555.49","Perception",0.00692196825396825,"K23555","LIWC"
"K23555.50","Motion",0.00158902645502645,"K23555","LIWC"
"K23555.51","Space",0.0149424338624339,"K23555","LIWC"
"K23555.52","Visual",0.00131587301587302,"K23555","LIWC"
"K23555.53","Time LIWC",0.00227009523809524,"K23555","LIWC"
"K23555.54","FocusPast",0.020621619047619,"K23555","LIWC"
"K23555.55","FocusPresent",0.00104010582010582,"K23555","LIWC"
"K23555.56","AllPunc",0.00377487830687831,"K23555","LIWC"
"K23555.57","Apostrophes",0.0072631746031746,"K23555","LIWC"
"K23555.58","Compound",0.0178707830687831,"K23555","LIWC"
"K23555.59","PA VADER",0.00820643386243386,"K23555","Vader"
"K23555.60","Neutral VADER",0.00260465608465608,"K23555","LIWC"
"K23555.61","NA VADER",0.00198246560846561,"K23555","Vader"
"K23555.62","ThoughtLength",0.0062236507936508,"K23555","LIWC"
"K23555.63","StressLength",0.00216253968253968,"K23555","Text leangth"
"K23555.64","EnjoyLength",0.00923324867724868,"K23555","Text leangth"
"K23555.65","Topic_t1",0.0025598201058201,"K23555","LDA"
"K23555.66","Topic_t2",0.00848726984126984,"K23555","LDA"
"K23555.67","Topic_t3",0.00960597883597884,"K23555","LDA"
"K23555.68","Topic_t4",0.0111337037037037,"K23555","LDA"
"K23555.69","Topic_t5",0.0151357142857143,"K23555","LDA"
"K23555.70","Topic_t6",0.00741514285714286,"K23555","LDA"
"K23555.71","Happy GPT",0.00904134391534391,"K23555","GPT"
"K23555.72","Sad GPT",0.00250179894179894,"K23555","GPT"
"K23555.73","Nervous GPT",0.000788571428571429,"K23555","GPT"
"K23555.74","Interested GPT",0.00224866666666667,"K23555","GPT"
"K23555.75","Angry GPT",0.00152907936507936,"K23555","GPT"
"K23555.76","Excited GPT",0.00466447619047619,"K23555","GPT"
"K23555.77","Bored GPT",0.00156121693121693,"K23555","GPT"
"K23555.78","NA GPT",0.00421502645502645,"K23555","GPT"
"K23555.79","PA GPT",0.0595010476190476,"K23555","GPT"
"K23556.1","Time",0.0105988828828828,"K23556","Time"
"K23556.2","Word Count",0.00971061261261264,"K23556","Text leangth"
"K23556.3","Analytic",0.00807663063063062,"K23556","LIWC"
"K23556.4","Clout",0.00377585585585586,"K23556","LIWC"
"K23556.5","Authentic",0.00412534362934364,"K23556","LIWC"
"K23556.6","WordPerSentence",0.00766695495495493,"K23556","Text leangth"
"K23556.7","BigWords",0.00542084684684683,"K23556","LIWC"
"K23556.8","Dictionary",0.00330684684684682,"K23556","LIWC"
"K23556.9","Linguistic",0.00313535135135135,"K23556","LIWC"
"K23556.10","Function",0.0041526126126126,"K23556","LIWC"
"K23556.11","Pronoun",0.00673084684684683,"K23556","LIWC"
"K23556.12","Personal pronouns",0.00632072072072074,"K23556","LIWC"
"K23556.13","i",0.0122069163449163,"K23556","LIWC"
"K23556.14","Impersonal pronouns",0.00378012612612612,"K23556","LIWC"
"K23556.15","Determiners",0.00879909395109394,"K23556","LIWC"
"K23556.16","Article",0.00500454054054052,"K23556","LIWC"
"K23556.17","Preposition",0.00879718918918917,"K23556","LIWC"
"K23556.18","Auxiliary verbs",0.00707371171171176,"K23556","LIWC"
"K23556.19","Adverbs",0.00310306306306306,"K23556","LIWC"
"K23556.20","Conjunctions",0.0116634594594594,"K23556","LIWC"
"K23556.21","Verb",0.0055058918918919,"K23556","LIWC"
"K23556.22","Adjectives",0.00266886486486487,"K23556","LIWC"
"K23556.23","Quantity",0.00239899099099101,"K23556","LIWC"
"K23556.24","Drives",0.00229102702702703,"K23556","LIWC"
"K23556.25","Affiliation",0.00186466666666667,"K23556","LIWC"
"K23556.26","Cognition",0.0107649729729729,"K23556","LIWC"
"K23556.27","Cognitive processes",0.00707699099099099,"K23556","LIWC"
"K23556.28","Insight",0.00780744658944663,"K23556","LIWC"
"K23556.29","Tentative",0.00223637837837838,"K23556","LIWC"
"K23556.30","Affect",0.00303059459459457,"K23556","LIWC"
"K23556.31","Positive tone",0.0102176061776062,"K23556","LIWC"
"K23556.32","Negative tone",0.00447475675675678,"K23556","LIWC"
"K23556.33","Emotion",0.00371380180180181,"K23556","LIWC"
"K23556.34","PA LIWC",0.0087687387387388,"K23556","LIWC"
"K23556.35","NA LIWC",0.00214497297297294,"K23556","LIWC"
"K23556.36","Anxiety LIWC",0.0022596936936937,"K23556","LIWC"
"K23556.37","Social",0.00314682882882882,"K23556","LIWC"
"K23556.38","Socbehav",0.00205682625482625,"K23556","LIWC"
"K23556.39","Lifestyle",0.00280398198198197,"K23556","LIWC"
"K23556.40","Leisure",0.0020525945945946,"K23556","LIWC"
"K23556.41","Home",0.00785761261261258,"K23556","LIWC"
"K23556.42","Work",0.00359924324324324,"K23556","LIWC"
"K23556.43","Physical",0.00939296782496782,"K23556","LIWC"
"K23556.44","Food",0.00484043758043755,"K23556","LIWC"
"K23556.45","Acquire",0.00168556756756757,"K23556","LIWC"
"K23556.46","Allure",0.00323473873873875,"K23556","LIWC"
"K23556.47","Perception",0.00565440068640068,"K23556","LIWC"
"K23556.48","Motion",0.00156765765765766,"K23556","LIWC"
"K23556.49","Space",0.00188985842985844,"K23556","LIWC"
"K23556.50","Feeling",0.00252481081081081,"K23556","LIWC"
"K23556.51","Time LIWC",0.00423897297297296,"K23556","LIWC"
"K23556.52","FocusPast",0.00708387387387388,"K23556","LIWC"
"K23556.53","AllPunc",0.00304963963963965,"K23556","LIWC"
"K23556.54","Apostrophes",0.002914,"K23556","LIWC"
"K23556.55","Compound",0.00513430630630631,"K23556","LIWC"
"K23556.56","PA VADER",0.0036240720720721,"K23556","Vader"
"K23556.57","Neutral VADER",0.00328068468468467,"K23556","LIWC"
"K23556.58","NA VADER",0.00533268468468467,"K23556","Vader"
"K23556.59","ThoughtLength",0.00472663063063063,"K23556","LIWC"
"K23556.60","StressLength",0.00472709909909908,"K23556","Text leangth"
"K23556.61","EnjoyLength",0.0113792063492063,"K23556","Text leangth"
"K23556.62","Topic_t1",0.0069682162162162,"K23556","LDA"
"K23556.63","Topic_t2",0.00837066666666668,"K23556","LDA"
"K23556.64","Topic_t3",0.00399511711711711,"K23556","LDA"
"K23556.65","Topic_t4",0.00727727927927928,"K23556","LDA"
"K23556.66","Topic_t5",0.00771091891891891,"K23556","LDA"
"K23556.67","Topic_t6",0.00269491891891889,"K23556","LDA"
"K23556.68","Happy GPT",0.00288018018018019,"K23556","GPT"
"K23556.69","Sad GPT",0.0162973873873874,"K23556","GPT"
"K23556.70","Nervous GPT",0.00396589189189189,"K23556","GPT"
"K23556.71","Interested GPT",0.00102886486486486,"K23556","GPT"
"K23556.72","Angry GPT",0.0016467027027027,"K23556","GPT"
"K23556.73","Excited GPT",0.00254327927927928,"K23556","GPT"
"K23556.74","Bored GPT",0.00203246332046331,"K23556","GPT"
"K23556.75","NA GPT",0.00904980180180181,"K23556","GPT"
"K23556.76","PA GPT",0.00297744144144143,"K23556","GPT"
"K23557.1","Time",0.393681803921569,"K23557","Time"
"K23557.2","Word Count",0.0369474509803922,"K23557","Text leangth"
"K23557.3","Analytic",0.00398309803921568,"K23557","LIWC"
"K23557.4","Clout",0.0168593039215686,"K23557","LIWC"
"K23557.5","Authentic",0.00469301960784314,"K23557","LIWC"
"K23557.6","WordPerSentence",0.00510749019607843,"K23557","Text leangth"
"K23557.7","BigWords",0.00425545098039215,"K23557","LIWC"
"K23557.8","Dictionary",0.00265608823529412,"K23557","LIWC"
"K23557.9","Linguistic",0.012141,"K23557","LIWC"
"K23557.10","Function",0.00847311764705881,"K23557","LIWC"
"K23557.11","Pronoun",0.00553166666666666,"K23557","LIWC"
"K23557.12","Personal pronouns",0.00981998039215688,"K23557","LIWC"
"K23557.13","i",0.00739657843137255,"K23557","LIWC"
"K23557.14","Impersonal pronouns",0.0160977941176471,"K23557","LIWC"
"K23557.15","Determiners",0.0125418725490196,"K23557","LIWC"
"K23557.16","Article",0.00747798039215687,"K23557","LIWC"
"K23557.17","Preposition",0.00201741176470588,"K23557","LIWC"
"K23557.18","Auxiliary verbs",0.00994050980392157,"K23557","LIWC"
"K23557.19","Adverbs",0.015016568627451,"K23557","LIWC"
"K23557.20","Conjunctions",0.0111794803921569,"K23557","LIWC"
"K23557.21","Negations",0.00580331372549019,"K23557","LIWC"
"K23557.22","Verb",0.0116767941176471,"K23557","LIWC"
"K23557.23","Adjectives",0.00337851960784314,"K23557","LIWC"
"K23557.24","Quantity",0.00435194117647059,"K23557","LIWC"
"K23557.25","Drives",0.0461269705882353,"K23557","LIWC"
"K23557.26","Affiliation",0.00137720588235294,"K23557","LIWC"
"K23557.27","Achieve",0.00545610784313726,"K23557","LIWC"
"K23557.28","Cognition",0.00702543137254902,"K23557","LIWC"
"K23557.29","Allnone",0.00147829411764706,"K23557","LIWC"
"K23557.30","Cognitive processes",0.0250678725490196,"K23557","LIWC"
"K23557.31","Insight",0.00818687254901963,"K23557","LIWC"
"K23557.32","Cause",0.00626818627450983,"K23557","LIWC"
"K23557.33","Discrepancy",0.0131002450980392,"K23557","LIWC"
"K23557.34","Tentative",0.000734705882352942,"K23557","LIWC"
"K23557.35","Differentiation",0.00326346078431371,"K23557","LIWC"
"K23557.36","Affect",0.00317372549019609,"K23557","LIWC"
"K23557.37","Positive tone",0.00291646078431373,"K23557","LIWC"
"K23557.38","Negative tone",0.000361666666666668,"K23557","LIWC"
"K23557.39","Emotion",0.0020881568627451,"K23557","LIWC"
"K23557.40","Social",0.00480872549019607,"K23557","LIWC"
"K23557.41","Socbehav",0.000896941176470587,"K23557","LIWC"
"K23557.42","Communication",0.00375201960784314,"K23557","LIWC"
"K23557.43","Social referents",0.00388294117647058,"K23557","LIWC"
"K23557.44","Male",0.00341503921568627,"K23557","LIWC"
"K23557.45","Lifestyle",0.00205552941176471,"K23557","LIWC"
"K23557.46","Leisure",0.0037393431372549,"K23557","LIWC"
"K23557.47","Work",0.00183176470588235,"K23557","LIWC"
"K23557.48","Physical",0.0027656568627451,"K23557","LIWC"
"K23557.49","Allure",0.00529199019607845,"K23557","LIWC"
"K23557.50","Perception",0.00366707843137255,"K23557","LIWC"
"K23557.51","Motion",0.00193141176470588,"K23557","LIWC"
"K23557.52","Space",0.00360578431372548,"K23557","LIWC"
"K23557.53","Visual",0.00224807843137255,"K23557","LIWC"
"K23557.54","Time LIWC",0.00808950980392157,"K23557","LIWC"
"K23557.55","FocusPast",0.0246425294117647,"K23557","LIWC"
"K23557.56","FocusPresent",0.00543723529411764,"K23557","LIWC"
"K23557.57","FocusFuture",0.000784882352941176,"K23557","LIWC"
"K23557.58","AllPunc",0.00559703921568627,"K23557","LIWC"
"K23557.59","Period",0.00149150980392157,"K23557","LIWC"
"K23557.60","Compound",0.0102204215686274,"K23557","LIWC"
"K23557.61","PA VADER",0.00168747058823529,"K23557","Vader"
"K23557.62","Neutral VADER",0.0025776862745098,"K23557","LIWC"
"K23557.63","NA VADER",0.0118387450980392,"K23557","Vader"
"K23557.64","ThoughtLength",0.0138629117647059,"K23557","LIWC"
"K23557.65","StressLength",0.0895252450980392,"K23557","Text leangth"
"K23557.66","EnjoyLength",0.00783059803921567,"K23557","Text leangth"
"K23557.67","Topic_t1",0.00615317647058823,"K23557","LDA"
"K23557.68","Topic_t2",0.00378532352941177,"K23557","LDA"
"K23557.69","Topic_t3",0.0165096960784314,"K23557","LDA"
"K23557.70","Topic_t4",0.00487970588235294,"K23557","LDA"
"K23557.71","Topic_t5",0.00363261764705882,"K23557","LDA"
"K23557.72","Topic_t6",0.00410406862745098,"K23557","LDA"
"K23557.73","Happy GPT",0.0131652352941177,"K23557","GPT"
"K23557.74","Sad GPT",0.0307218921568627,"K23557","GPT"
"K23557.75","Nervous GPT",0.00063188235294118,"K23557","GPT"
"K23557.76","Interested GPT",0.0045235294117647,"K23557","GPT"
"K23557.77","Angry GPT",0.00209680392156864,"K23557","GPT"
"K23557.78","Excited GPT",0.00635920588235294,"K23557","GPT"
"K23557.79","Bored GPT",0.0167498039215686,"K23557","GPT"
"K23557.80","NA GPT",0.0173078235294118,"K23557","GPT"
"K23557.81","PA GPT",0.0298548039215686,"K23557","GPT"
"K23559.1","Time",0.0667270884353741,"K23559","Time"
"K23559.2","Word Count",0.00591302040816327,"K23559","Text leangth"
"K23559.3","Analytic",0.0739724421768707,"K23559","LIWC"
"K23559.4","Clout",0.00461739455782313,"K23559","LIWC"
"K23559.5","Authentic",0.084264918367347,"K23559","LIWC"
"K23559.6","WordPerSentence",0.00446878231292517,"K23559","Text leangth"
"K23559.7","BigWords",0.00956380952380952,"K23559","LIWC"
"K23559.8","Dictionary",0.002594768707483,"K23559","LIWC"
"K23559.9","Linguistic",0.0149387346938776,"K23559","LIWC"
"K23559.10","Function",0.00699948979591836,"K23559","LIWC"
"K23559.11","Pronoun",0.001932768707483,"K23559","LIWC"
"K23559.12","Determiners",0.00471942857142858,"K23559","LIWC"
"K23559.13","Article",0.00393228571428572,"K23559","LIWC"
"K23559.14","Preposition",0.00654960544217687,"K23559","LIWC"
"K23559.15","Auxiliary verbs",0.00730690476190476,"K23559","LIWC"
"K23559.16","Adverbs",0.0218981020408163,"K23559","LIWC"
"K23559.17","Conjunctions",0.00373702721088435,"K23559","LIWC"
"K23559.18","Verb",0.0202161496598639,"K23559","LIWC"
"K23559.19","Adjectives",0.00154705442176871,"K23559","LIWC"
"K23559.20","Drives",0.00434128571428572,"K23559","LIWC"
"K23559.21","Affiliation",0.00631965306122449,"K23559","LIWC"
"K23559.22","Achieve",0.00300979591836735,"K23559","LIWC"
"K23559.23","Cognition",0.00579078911564626,"K23559","LIWC"
"K23559.24","Cognitive processes",0.00716102040816327,"K23559","LIWC"
"K23559.25","Insight",0.00496972108843538,"K23559","LIWC"
"K23559.26","Affect",0.0114614693877551,"K23559","LIWC"
"K23559.27","Negative tone",0.00459189115646259,"K23559","LIWC"
"K23559.28","Emotion",0.00256504761904762,"K23559","LIWC"
"K23559.29","NA LIWC",0.00362478231292517,"K23559","LIWC"
"K23559.30","Anxiety LIWC",0.00173361904761905,"K23559","LIWC"
"K23559.31","emo_sad",0.00133833333333333,"K23559","LIWC"
"K23559.32","Social",0.0130021972789116,"K23559","LIWC"
"K23559.33","Socbehav",0.00313179591836735,"K23559","LIWC"
"K23559.34","Communication",0.00289510884353742,"K23559","LIWC"
"K23559.35","Social referents",0.00418189115646259,"K23559","LIWC"
"K23559.36","Friend",0.0127658979591837,"K23559","LIWC"
"K23559.37","Lifestyle",0.0225402517006803,"K23559","LIWC"
"K23559.38","Leisure",0.00222480952380952,"K23559","LIWC"
"K23559.39","Home",0.0152247551020408,"K23559","LIWC"
"K23559.40","Work",0.00903738095238096,"K23559","LIWC"
"K23559.41","Physical",0.00258310204081633,"K23559","LIWC"
"K23559.42","Food",0.00292719047619048,"K23559","LIWC"
"K23559.43","Allure",0.00888022448979592,"K23559","LIWC"
"K23559.44","Perception",0.0224353265306122,"K23559","LIWC"
"K23559.45","Attention",0.0016385306122449,"K23559","LIWC"
"K23559.46","Space",0.0185752040816327,"K23559","LIWC"
"K23559.47","Visual",0.00192969387755102,"K23559","LIWC"
"K23559.48","Feeling",0.00288037414965986,"K23559","LIWC"
"K23559.49","Time LIWC",0.00282350340136055,"K23559","LIWC"
"K23559.50","Compound",0.0327465714285714,"K23559","LIWC"
"K23559.51","PA VADER",0.00175819727891156,"K23559","Vader"
"K23559.52","Neutral VADER",0.0097461156462585,"K23559","LIWC"
"K23559.53","NA VADER",0.00655699319727891,"K23559","Vader"
"K23559.54","ThoughtLength",0.0349675986394558,"K23559","LIWC"
"K23559.55","StressLength",0.0427175986394558,"K23559","Text leangth"
"K23559.56","EnjoyLength",0.0427801088435374,"K23559","Text leangth"
"K23559.57","Topic_t1",0.00642368707482993,"K23559","LDA"
"K23559.58","Topic_t2",0.0116181020408163,"K23559","LDA"
"K23559.59","Topic_t3",0.00829625170068027,"K23559","LDA"
"K23559.60","Topic_t4",0.0131197823129252,"K23559","LDA"
"K23559.61","Topic_t5",0.0146590884353742,"K23559","LDA"
"K23559.62","Topic_t6",0.0200951632653061,"K23559","LDA"
"K23559.63","Happy GPT",0.0801582380952381,"K23559","GPT"
"K23559.64","Sad GPT",0.0937641360544218,"K23559","GPT"
"K23559.65","Nervous GPT",0.00319557142857143,"K23559","GPT"
"K23559.66","Interested GPT",0.00205895918367347,"K23559","GPT"
"K23559.67","Angry GPT",0.00238190476190476,"K23559","GPT"
"K23559.68","Excited GPT",0.00353008163265306,"K23559","GPT"
"K23559.69","Bored GPT",0.0040452380952381,"K23559","GPT"
"K23559.70","NA GPT",0.0157000136054422,"K23559","GPT"
"K23559.71","PA GPT",0.00800583673469388,"K23559","GPT"
"K23563.1","Time",0.12332802962963,"K23563","Time"
"K23563.2","Word Count",0.00159777777777778,"K23563","Text leangth"
"K23563.3","Analytic",0.0054384,"K23563","LIWC"
"K23563.4","Clout",0.00658542222222223,"K23563","LIWC"
"K23563.5","Authentic",0.00214133333333333,"K23563","LIWC"
"K23563.6","WordPerSentence",0.00531914074074074,"K23563","Text leangth"
"K23563.7","BigWords",0.00159090370370371,"K23563","LIWC"
"K23563.8","Dictionary",0.00879647407407408,"K23563","LIWC"
"K23563.9","Linguistic",0.00153037037037037,"K23563","LIWC"
"K23563.10","Function",0.0041710962962963,"K23563","LIWC"
"K23563.11","Pronoun",0.00778088888888889,"K23563","LIWC"
"K23563.12","Personal pronouns",0.00614023703703703,"K23563","LIWC"
"K23563.13","i",0.0012098962962963,"K23563","LIWC"
"K23563.14","Impersonal pronouns",0.00302111111111111,"K23563","LIWC"
"K23563.15","Determiners",0.0284472,"K23563","LIWC"
"K23563.16","Article",0.00493688888888889,"K23563","LIWC"
"K23563.17","Preposition",0.00489044444444445,"K23563","LIWC"
"K23563.18","Auxiliary verbs",0.00411262222222222,"K23563","LIWC"
"K23563.19","Adverbs",0.00111051851851852,"K23563","LIWC"
"K23563.20","Conjunctions",0.00106666666666667,"K23563","LIWC"
"K23563.21","Negations",0.000446577777777777,"K23563","LIWC"
"K23563.22","Verb",0.012790237037037,"K23563","LIWC"
"K23563.23","Adjectives",0.00176631111111111,"K23563","LIWC"
"K23563.24","Quantity",0.00300733333333334,"K23563","LIWC"
"K23563.25","Drives",0.00721688888888888,"K23563","LIWC"
"K23563.26","Affiliation",0.00154474074074074,"K23563","LIWC"
"K23563.27","Cognition",0.00106502222222222,"K23563","LIWC"
"K23563.28","Allnone",0.000191703703703704,"K23563","LIWC"
"K23563.29","Cognitive processes",0.015996562962963,"K23563","LIWC"
"K23563.30","Affect",0.00707115555555556,"K23563","LIWC"
"K23563.31","Positive tone",0.0128703555555555,"K23563","LIWC"
"K23563.32","Negative tone",0.00174293333333333,"K23563","LIWC"
"K23563.33","Emotion",0.00262933333333333,"K23563","LIWC"
"K23563.34","NA LIWC",0.00199839999999999,"K23563","LIWC"
"K23563.35","emo_sad",0.00748124444444443,"K23563","LIWC"
"K23563.36","Social",0.00249942222222222,"K23563","LIWC"
"K23563.37","Social referents",0.000905600000000002,"K23563","LIWC"
"K23563.38","Lifestyle",0.0010288,"K23563","LIWC"
"K23563.39","Leisure",0.00238014814814815,"K23563","LIWC"
"K23563.40","Work",0.00149288888888889,"K23563","LIWC"
"K23563.41","Allure",0.236986918518519,"K23563","LIWC"
"K23563.42","Perception",0.00236794074074074,"K23563","LIWC"
"K23563.43","Time LIWC",0.00890284444444445,"K23563","LIWC"
"K23563.44","FocusPast",0.0354431555555556,"K23563","LIWC"
"K23563.45","FocusPresent",0.0547393925925926,"K23563","LIWC"
"K23563.46","AllPunc",0.00330925925925926,"K23563","LIWC"
"K23563.47","Period",0.00850533333333332,"K23563","LIWC"
"K23563.48","Compound",0.00140068148148148,"K23563","LIWC"
"K23563.49","Neutral VADER",0.00309925925925926,"K23563","LIWC"
"K23563.50","NA VADER",0.00136088888888889,"K23563","Vader"
"K23563.51","ThoughtLength",0.00194826666666667,"K23563","LIWC"
"K23563.52","StressLength",0.00135462222222223,"K23563","Text leangth"
"K23563.53","EnjoyLength",0.000883377777777779,"K23563","Text leangth"
"K23563.54","Topic_t1",0.013640562962963,"K23563","LDA"
"K23563.55","Topic_t2",0.00486725925925926,"K23563","LDA"
"K23563.56","Topic_t3",0.0171833037037037,"K23563","LDA"
"K23563.57","Topic_t4",0.0138396888888889,"K23563","LDA"
"K23563.58","Topic_t5",0.00632893333333334,"K23563","LDA"
"K23563.59","Topic_t6",0.00920275555555556,"K23563","LDA"
"K23563.60","Happy GPT",0.00315248888888889,"K23563","GPT"
"K23563.61","Sad GPT",0.0173989185185185,"K23563","GPT"
"K23563.62","Nervous GPT",0.00677001481481482,"K23563","GPT"
"K23563.63","Interested GPT",0.00312377777777777,"K23563","GPT"
"K23563.64","Angry GPT",0.000804148148148147,"K23563","GPT"
"K23563.65","Excited GPT",0.00681204444444444,"K23563","GPT"
"K23563.66","Bored GPT",0.00253167407407408,"K23563","GPT"
"K23563.67","NA GPT",0.0047108,"K23563","GPT"
"K23563.68","PA GPT",0.00772653333333333,"K23563","GPT"
"K23565.1","Time",0.0273925435897436,"K23565","Time"
"K23565.2","Word Count",0.00282402051282051,"K23565","Text leangth"
"K23565.3","Analytic",0.0139543384615384,"K23565","LIWC"
"K23565.4","Clout",0.0025180717948718,"K23565","LIWC"
"K23565.5","Authentic",0.0043929846153846,"K23565","LIWC"
"K23565.6","WordPerSentence",0.00422276923076924,"K23565","Text leangth"
"K23565.7","BigWords",0.0195605333333333,"K23565","LIWC"
"K23565.8","Dictionary",0.043235876923077,"K23565","LIWC"
"K23565.9","Linguistic",0.0157530256410256,"K23565","LIWC"
"K23565.10","Function",0.00710237948717953,"K23565","LIWC"
"K23565.11","Pronoun",0.00502884102564102,"K23565","LIWC"
"K23565.12","Personal pronouns",0.00664643076923081,"K23565","LIWC"
"K23565.13","i",0.00415147692307692,"K23565","LIWC"
"K23565.14","Impersonal pronouns",0.00109199999999999,"K23565","LIWC"
"K23565.15","Determiners",0.00256364102564102,"K23565","LIWC"
"K23565.16","Article",0.00199097435897436,"K23565","LIWC"
"K23565.17","Preposition",0.00270124102564104,"K23565","LIWC"
"K23565.18","Auxiliary verbs",0.00724428717948721,"K23565","LIWC"
"K23565.19","Adverbs",0.0016512,"K23565","LIWC"
