"","Participant","Time","NA_Ratings","Nervous","Predicted_Estimates"
"3638","K23557",68,0,0,1.14346114092347
"3639","K23557",69,0,0,0.648396982535959
"3640","K23557",70,0,0,1.1737403947254
"3641","K23559",1,0,0,0.995486819381704
"3642","K23559",2,1,1,0.769734477188096
"3643","K23559",3,1,1,0.823081970213003
"3644","K23559",4,0,0,0.393354752653862
"3645","K23559",5,1,1,1.00801353873444
"3646","K23559",6,2,2,1.26993802837546
"3647","K23559",7,0,0,0.601611000146009
"3648","K23559",8,0,0,0.696742465601716
"3649","K23559",9,3,3,1.57493096405801
"3650","K23559",10,0,0,0.27419850339908
"3651","K23559",11,0,0,0.621288579697109
"3652","K23559",12,0,0,0.595943078731939
"3653","K23559",13,1,1,0.889511442268392
"3654","K23559",14,1,1,0.189045039761103
"3655","K23559",15,2,2,0.398691694684957
"3656","K23559",16,1,1,0.711467351250084
"3657","K23559",17,2,2,0.73987786788368
"3658","K23559",18,1,1,0.656729985863276
"3659","K23559",19,0,0,1.08934924264792
"3660","K23559",20,0,0,0.525866724851578
"3661","K23559",22,0,0,0.355721182031794
"3662","K23559",23,1,1,0.981168759190677
"3663","K23559",24,0,0,0.610481865000483
"3664","K23559",25,1,1,0.799294772686691
"3665","K23559",26,1,1,0.919154478850499
"3666","K23559",27,0,0,1.29794572720281
"3667","K23559",28,0,0,0.92587546611917
"3668","K23559",29,0,0,0.179969123825344
"3669","K23559",30,0,0,0.387278093520895
"3670","K23559",31,0,0,0.616595890669717
"3671","K23559",32,0,0,0.516340162480742
"3672","K23559",33,0,0,1.14147619173931
"3673","K23559",34,0,0,0.705832998320807
"3674","K23559",35,1,1,1.12113365279828
"3675","K23559",36,0,0,0.860772792614768
"3676","K23559",37,0,0,0.632734534047044
"3677","K23559",38,0,0,0.996525005497543
"3678","K23559",39,0,0,0.820624563315022
"3679","K23559",40,0,0,0.65785237981286
"3680","K23559",41,0,0,1.02232326754699
"3681","K23559",42,0,0,0.532229528703646
"3682","K23559",43,0,0,1.20634365546406
"3683","K23559",44,0,0,0.51026156537621
"3684","K23559",45,0,0,0.736500786027276
"3685","K23559",46,0,0,1.05284526733933
"3686","K23559",47,3,3,1.42948028536171
"3687","K23559",48,0,0,1.26923386399315
"3688","K23559",49,0,0,0.540773754689404
"3689","K23559",50,2,2,2.03023156191419
"3690","K23559",51,1,1,0.732251437347119
"3691","K23559",52,1,1,0.795887506521518
"3692","K23559",53,1,1,0.763889935060753
"3693","K23559",54,3,3,1.10046101386667
"3694","K23559",55,1,1,1.23385810112464
"3695","K23559",56,0,0,1.08655839949177
"3696","K23559",57,1,1,0.658930445540117
"3697","K23559",58,3,3,1.14722155227777
"3698","K23559",59,1,1,1.18457628415855
"3699","K23559",60,2,2,0.842455444175464
"3700","K23559",61,0,0,1.02702243950262
"3701","K23559",62,2,2,1.50007659550457
"3702","K23559",63,2,2,1.56577914483704
"3703","K23559",64,2,2,1.40199048263685
"3704","K23559",65,2,2,1.37065971168175
"3705","K23559",66,1,1,1.09192599861411
"3706","K23559",67,1,1,0.754237821598552
"3707","K23559",68,1,1,1.08290048725525
"3708","K23559",69,1,1,0.808401381870994
"3709","K23559",70,1,1,1.12410593629624
"3710","K23559",71,1,1,0.836630270713988
"3711","K23559",72,1,1,1.18230168450977
"3712","K23559",73,1,1,0.682861391968828
"3713","K23559",74,1,1,0.967858440535942
"3714","K23559",75,1,1,0.741205318311372
"3715","K23559",76,1,1,1.01195910734353
"3716","K23559",77,1,1,0.849583073963842
"3717","K23559",78,0,0,0.685267748077923
"3718","K23559",79,0,0,0.691615274167243
"3719","K23559",80,0,0,0.739048727873734
"3720","K23559",81,1,1,0.980851482969524
"3721","K23559",82,2,2,1.40701939645746
"3722","K23559",83,0,0,0.543516485181886
"3723","K23559",84,2,2,1.58055499157772
"3724","K23559",85,2,2,0.662090916201624
"3725","K23559",86,1,1,0.921649669950833
"3726","K23559",87,1,1,0.75412535943864
"3727","K23559",88,1,1,1.10643082717546
"3728","K23559",89,1,1,0.954460007619169
"3729","K23559",90,1,1,0.955716951324595
"3730","K23559",91,1,1,0.985294139820077
"3731","K23559",92,3,3,0.848951502853939
"3732","K23559",93,2,2,1.05191126174423
"3733","K23559",94,3,3,1.10529508726743
"3734","K23559",95,1,1,1.23108422222835
"3735","K23559",96,2,2,0.864680658018403
"3736","K23559",97,3,3,1.86186103419832
"3737","K23559",98,2,2,2.08880890002021
"3738","K23559",99,2,2,1.10359779542785
"3739","K23563",1,0,0,0.46345081656648
"3740","K23563",2,0,0,1.0509445914814
"3741","K23563",3,0,0,0.891239236141583
"3742","K23563",4,0,0,0.609221415531984
"3743","K23563",5,0,0,0.632383535564158
"3744","K23563",6,0,0,0.585775642451734
"3745","K23563",7,3,3,1.03812154867111
"3746","K23563",8,0,0,0.856960171274759
"3747","K23563",9,0,0,0.576080310404024
"3748","K23563",10,3,3,1.39564319751906
"3749","K23563",11,2,2,0.99593955969451
"3750","K23563",12,0,0,0.777576289775266
"3751","K23563",13,3,3,1.51284059111798
"3752","K23563",14,1,1,0.896374745582997
"3753","K23563",15,1,1,0.455226303165894
"3754","K23563",16,0,0,0.664077210599017
"3755","K23563",17,1,1,0.725989018073931
"3756","K23563",18,1,1,1.28757424804043
"3757","K23563",19,1,1,0.255167388814269
"3758","K23563",20,2,2,0.859500608908115
"3759","K23563",21,1,1,0.819911820217599
"3760","K23563",22,1,1,0.580789022875637
"3761","K23563",23,1,1,1.02190139803283
"3762","K23563",24,1,1,1.10735910160905
"3763","K23563",25,1,1,0.70319280962446
"3764","K23563",26,1,1,1.03824335614592
"3765","K23563",27,1,1,0.549298499383689
"3766","K23563",28,1,1,0.925748938639008
"3767","K23563",29,1,1,0.39637496567548
"3768","K23563",30,0,0,0.687407584429645
"3769","K23563",32,0,0,0.559983861044724
"3770","K23563",33,0,0,0.581926654702258
"3771","K23563",34,1,1,0.757776487825027
"3772","K23563",35,1,1,0.498565603999293
"3773","K23563",36,1,1,0.890766940603835
"3774","K23563",37,0,0,0.202180094676633
"3775","K23563",43,1,1,0.614233367261262
"3776","K23563",44,1,1,1.00129222555914
"3777","K23563",45,1,1,0.525378696715056
"3778","K23563",46,1,1,0.344598427450113
"3779","K23563",48,1,1,1.23001738306874
"3780","K23563",49,0,0,1.06800555031603
"3781","K23563",53,1,1,0.898961504810131
"3782","K23563",54,1,1,1.34208596600097
"3783","K23563",57,3,3,0.628994891966582
"3784","K23565",1,3,3,0.936944415245157
"3785","K23565",2,3,3,0.903633786411885
"3786","K23565",3,2,2,0.499173198515091
"3787","K23565",5,2,2,0.769457567237296
"3788","K23565",6,2,2,1.13549869920145
"3789","K23565",7,4,4,1.57723335602007
"3790","K23565",8,3,3,1.63918836800629
"3791","K23565",9,3,3,0.714143614849217
"3792","K23565",10,3,3,0.763462900196873
"3793","K23565",11,3,3,0.714752090763431
"3794","K23565",12,3,3,0.980559488152199
"3795","K23565",13,4,4,1.55799017832931
"3796","K23565",14,3,3,1.29119237201015
"3797","K23565",15,4,4,1.08599431350131
"3798","K23565",16,1,1,0.808165602459027
"3799","K23565",17,1,1,0.767620614333974
"3800","K23565",18,3,3,0.320251367843679
"3801","K23565",19,2,2,1.14340345453607
"3802","K23565",20,3,3,0.639821790209809
"3803","K23565",21,1,1,1.32830026605475
"3804","K23565",22,4,4,0.991142885618654
"3805","K23565",23,2,2,0.723673040537515
"3806","K23565",24,3,3,0.770746867230653
"3807","K23565",25,4,4,0.801622402975533
"3808","K23565",26,4,4,1.01362627071323
"3809","K23565",27,1,1,0.799977186100715
"3810","K23565",28,2,2,0.76391541367153
"3811","K23565",29,3,3,1.47308459458093
"3812","K23565",30,3,3,1.15843192620715
"3813","K23565",31,3,3,1.18674486349684
"3814","K23565",32,3,3,1.05032560608519
"3815","K23565",33,3,3,0.474057656898852
"3816","K23565",34,3,3,1.60767512113404
"3817","K23565",35,3,3,0.770179829883974
"3818","K23565",36,3,3,1.11900184271723
"3819","K23565",37,3,3,0.850966703224757
"3820","K23565",38,2,2,0.487903791957176
"3821","K23565",39,2,2,0.521336224411586
"3822","K23565",40,2,2,1.15918283923027
"3823","K23565",41,3,3,0.378182525710257
"3824","K23565",42,3,3,0.665693224938646
"3825","K23565",43,3,3,0.964260647781762
"3826","K23565",44,3,3,0.521187587633394
"3827","K23565",45,3,3,1.10810042605243
"3828","K23565",46,3,3,0.81661908633053
"3829","K23565",47,3,3,0.577490682171171
"3830","K23565",48,3,3,0.860025586921178
"3831","K23565",49,3,3,0.714967248217418
"3832","K23565",50,3,3,0.66538721065092
"3833","K23565",51,2,2,0.905637803699196
"3834","K23565",52,3,3,0.628981996690611
"3835","K23565",53,2,2,0.577854980881754
"3836","K23565",54,3,3,0.632882245745148
"3837","K23565",55,2,2,1.13770960112681
"3838","K23565",56,1,1,0.503648918292207
"3839","K23565",57,2,2,0.701390189942135
"3840","K23565",58,3,3,0.414091249879085
"3841","K23565",59,1,1,0.441495633090915
"3842","K23565",60,1,1,1.16503503707837
"3843","K23565",61,2,2,1.1178430553475
"3844","K23565",62,3,3,1.60676523145304
"3845","K23565",63,0,0,0.550699397031081
"3846","K23565",64,1,1,0.879424402242413
"3847","K23565",65,2,2,0.690955728208287
"3848","K23565",66,1,1,0.470384454102101
"3849","KTFG534",1,0,0,0.665922104328268
"3850","KTFG534",2,0,0,1.43041311365027
"3851","KTFG534",3,1,1,1.45072370233443
"3852","KTFG534",4,1,1,0.600099642984503
"3853","KTFG534",5,2,2,1.29075166157118
"3854","KTFG534",6,1,1,0.181422415837623
"3855","KTFG534",7,0,0,1.03029443187972
"3856","KTFG534",8,3,3,1.58245657970692
"3857","KTFG534",9,3,3,1.21898114566472
"3858","KTFG534",10,2,2,2.14135650735009
"3859","KTFG534",11,2,2,1.06580722876405
"3860","KTFG534",12,1,1,1.39171548287761
"3861","KTFG534",13,1,1,1.35823490760565
"3862","KTFG534",14,1,1,0.851468182296191
"3863","KTFG534",15,1,1,1.67017978464854
"3864","KTFG534",16,1,1,1.19142938079782
"3865","KTFG534",17,2,2,0.743282205144513
"3866","KTFG534",18,1,1,0.821114156270541
"3867","KTFG534",19,0,0,0.333968708741616
"3868","KTFG534",20,3,3,1.90044515611277
"3869","KTFG534",21,3,3,0.555171494751376
"3870","KTFG534",22,1,1,1.24285085569179
"3871","KTFG534",23,1,1,0.62352073583378
"3872","KTFG534",24,3,3,1.56413160309239
"3873","KTFG534",25,1,1,0.839450638044613
"3874","KTFG534",26,1,1,1.06311806278485
"3875","KTFG534",27,1,1,1.04394472396196
"3876","KTFG534",28,1,1,1.07397562734339
"3877","KTFG534",29,2,2,1.66130412336491
"3878","KTFG534",30,4,4,1.39186904017811
"3879","KTFG534",31,0,0,0.896631642890823
"3880","KTFG534",32,0,0,1.06378047862365
"3881","KTFG534",33,0,0,1.05796668103623
"3882","KTFG534",34,0,0,0.637724370601241
"3883","KTFG534",35,0,0,0.356455913897078
"3884","KTFG534",36,0,0,1.21341965584643
"3885","KTFG534",37,0,0,1.27366911006375
"3886","KTFG534",38,1,1,0.898844704727448
"3887","KTFG534",39,0,0,0.349310182554639
"3888","KTFG534",40,0,0,1.15893837183574
"3889","KTFG534",41,4,4,1.4979080532287
"3890","KTFG534",42,3,3,1.18570047748183
"3891","KTFG534",43,1,1,0.882987406136229
"3892","KTFG534",44,1,1,1.08736074500809
"3893","KTFG534",45,1,1,1.17822285865361
"3894","KTFG534",46,2,2,1.20521013169614
"3895","KTFG534",47,0,0,1.14441504674613
"3896","KTFG534",48,0,0,0.289758823852014
"3897","KTFG534",49,0,0,0.449892465552755
"3898","KTFG534",50,0,0,0.838959497457693
"3899","KTFG534",51,2,2,1.34500858463058
"3900","KTFG534",52,0,0,0.504294290720462
"3901","KTFG534",53,0,0,1.16428454922646
"3902","KTFG534",54,0,0,0.727889913797282
"3903","KTFG534",55,1,1,1.51376735303929
"3904","KTFG534",56,3,3,1.47290505921353
"3905","KTFG534",57,3,3,1.90890587845316
"3906","KTFG534",58,1,1,0.41858465249952
"3907","KTFG534",59,3,3,0.974019018695428
"3908","KTFG534",60,2,2,0.996692038071522
"3909","KTFG534",61,0,0,1.8553860303914
"3910","KTFG534",62,2,2,1.22453763088631
"3911","KTFG534",63,0,0,1.00867259348511
"3912","KTFG534",64,0,0,1.10782551447249
"3913","KTFG534",65,1,1,1.26941801508837
"3914","KTFG534",66,1,1,0.506635552723927
"3915","KTFG534",67,0,0,0.494403586305459
"3916","KTFG534",68,1,1,1.41562288954616
"3917","KTFG534",69,1,1,1.36304919078129
"3918","KTFG534",70,0,0,1.06803915461631
"3919","KTFG534",71,0,0,0.82969273854153
"3920","KTFG534",72,0,0,0.545272587954895
"3921","KTFG534",73,1,1,0.950680136265874
"3922","KTFG534",74,0,0,1.07074561352913
"3923","KTFG534",75,1,1,1.64124438635232
"3924","KTFG534",76,1,1,1.24083421972636
"3925","KTFG534",77,2,2,1.28169302671517
"3926","KTFG534",78,0,0,0.844295432147741
"3927","KTFG534",79,0,0,0.80590596295728
"3928","KTFG534",80,1,1,0.660179159364918
"3929","KTFG534",81,2,2,1.12362424429988
"3930","KTFG534",82,3,3,1.34451812833022
"3931","KTFG534",83,1,1,1.05042941654801
"3932","KTFG534",84,3,3,1.34540484591563
"3933","KTFG534",85,2,2,1.4114751809674
"3934","KTFG534",86,1,1,1.02812733997744
"3935","KTFG534",87,3,3,2.00550904990707
"3936","KTFG534",88,3,3,1.56669012164474
"3937","KTFG534",89,1,1,0.936166496021353
"3938","KTFG534",90,1,1,1.32699780431341
"3939","KTFG534",91,1,1,1.33828388621231
"3940","KTFG534",92,2,2,1.41886362610331
"3941","KTFG534",93,3,3,1.59646962213269
"3942","KTFG534",94,2,2,0.975109385215411
"3943","KTFG534",95,4,4,1.22770067415189
"3944","KTFG534",96,3,3,1.32358980678119
"3945","KTFG534",97,0,0,1.74897459211699
"3946","KTFG534",98,1,1,0.932772710608361
"3947","KTFG534",99,3,3,1.71804974255127
"3948","KTFG534",100,2,2,0.83491426819753
"3949","KTFG534",101,3,3,1.01926152177573
"3950","KTFG534",102,2,2,1.34171434962204
"3951","KTFG534",103,1,1,1.13441611541566
"3952","KTFG534",104,3,3,1.5220687426886
"3953","KTFG534",105,3,3,0.672699146802408
"3954","KTFG534",106,2,2,0.425767451939146
"3955","KTFG534",107,2,2,1.53116632858134
"3956","KTFG534",108,0,0,0.962933955280353
"3957","KTFG534",109,2,2,0.683249944800687
"3958","KTFG534",110,0,0,0.831571650359624
"3959","KTFG534",111,1,1,0.802048742200037
"3960","KTGF118",1,0,0,0.719108086714793
"3961","KTGF118",2,0,0,0.499263174236345
"3962","KTGF118",3,0,0,0.852513535233103
"3963","KTGF118",4,0,0,0.501597941568536
"3964","KTGF118",5,1,1,1.03371444191583
"3965","KTGF118",6,2,2,1.2409663363346
"3966","KTGF118",7,0,0,0.324253727637881
"3967","KTGF118",8,0,0,0.735057178017067
"3968","KTGF118",9,0,0,1.10204959054847
"3969","KTGF118",10,0,0,0.941127731649771
"3970","KTGF118",11,1,1,1.16793096130559
"3971","KTGF118",12,0,0,0.801276434270547
"3972","KTGF118",13,1,1,0.742421831631394
"3973","KTGF118",14,0,0,0.750776890132144
"3974","KTGF118",15,2,2,0.811453402390181
"3975","KTGF118",16,2,2,0.818008604795081
"3976","KTGF118",17,0,0,0.587488547898006
"3977","KTGF118",18,1,1,0.978527780023033
"3978","KTGF118",19,0,0,0.743444941619095
"3979","KTGF118",20,1,1,0.825590801216292
"3980","KTGF118",21,0,0,0.880892066520866
"3981","KTGF118",22,0,0,0.739322799685777
"3982","KTGF118",23,0,0,0.85217927103922
"3983","KTGF118",24,1,1,1.02691394618421
"3984","KTGF118",25,0,0,0.624099082827484
"3985","KTGF118",26,2,2,0.883155215434778
"3986","KTGF118",27,0,0,0.615215437654244
"3987","KTGF118",28,2,2,0.695461084085976
"3988","KTGF118",29,1,1,0.81941364633142
"3989","KTGF118",30,1,1,1.42017041851712
"3990","KTGF118",31,1,1,1.19467967262202
"3991","KTGF118",32,2,2,0.907892561117296
"3992","KTGF118",33,1,1,0.692063862011525
"3993","KTGF118",34,3,3,1.21606915188463
"3994","KTGF118",35,3,3,0.768376316914893
"3995","KTGF118",36,3,3,0.878966000407469
"3996","KTGF118",37,0,0,0.710490919283339
"3997","KTGF118",38,0,0,0.570276843261921
"3998","KTGF118",39,0,0,0.544276637444592
"3999","KTGF118",40,1,1,0.983038389666066
"4000","KTGF118",41,1,1,0.663955369274721
"4001","KTGF118",42,1,1,0.847560425070632
"4002","KTGF118",43,0,0,0.850049178559714
"4003","KTGF118",44,0,0,1.21429012377723
"4004","KTGF118",45,0,0,0.610210320559499
"4005","KTGF118",46,0,0,0.879545298767355
"4006","KTGF118",47,0,0,0.734830521653901
"4007","KTGF118",48,0,0,0.950679264916954
"4008","KTGF118",49,1,1,1.41428157869281
"4009","KTGF118",50,0,0,0.450619219028662
"4010","KTGF118",51,1,1,0.776399371812329
"4011","KTGF118",52,0,0,0.70198639674896
"4012","KTGF118",53,2,2,0.659021472044477
"4013","KTGF118",54,0,0,0.802872129429913
"4014","KTGF118",55,0,0,0.929127817068739
"4015","KTGF118",56,0,0,0.88630427154436
"4016","KTGF118",57,0,0,0.748460251938074
"4017","KTGF118",58,0,0,0.45253063402981
"4018","KTGF118",59,0,0,0.684807771438462
"4019","KTGF118",60,0,0,0.398827109405394
"4020","KTGF118",61,0,0,0.654937971232185
"4021","KTGF118",62,0,0,0.898003610790859
"4022","KTGF118",63,1,1,0.360566932412243
"4023","KTGF118",64,0,0,0.823020314343764
"4024","KTGF118",65,0,0,0.688195309375652
"4025","KTGF118",66,0,0,0.71522918144519
"4026","KTGF118",67,0,0,0.869039042142619
"4027","KTGF118",68,0,0,0.784718539933845
"4028","KTGF118",69,0,0,0.567641791418106
"4029","KTGF118",70,0,0,0.743137416553139
"4030","KTGF118",71,2,2,0.851736700924786
"4031","KTGF118",72,2,2,1.27680854953316
"4032","KTGF118",73,1,1,1.13274802547189
"4033","KTGF118",74,1,1,0.656375135458337
"4034","KTGF119",1,0,0,0.413893742816719
"4035","KTGF119",2,0,0,0.246077977773053
"4036","KTGF119",3,0,0,0.290526936110748
"4037","KTGF119",4,0,0,0.144804106931935
"4038","KTGF119",5,0,0,0.177551235593491
"4039","KTGF119",6,0,0,0.266022386649411
"4040","KTGF119",7,0,0,0.0555978242996702
"4041","KTGF119",8,0,0,0.181252560963325
"4042","KTGF119",9,0,0,0.481121519349678
"4043","KTGF119",10,0,0,0.159229118467256
"4044","KTGF119",11,0,0,0.633956558696468
"4045","KTGF119",12,0,0,0.150659052095695
"4046","KTGF119",13,0,0,0.411932500268861
"4047","KTGF119",14,0,0,0.293060981708544
"4048","KTGF119",15,0,0,0.623142320850312
"4049","KTGF119",16,0,0,0.39577022170419
"4050","KTGF119",17,0,0,0.209400274801406
"4051","KTGF119",18,0,0,0.646126376897701
"4052","KTGF119",19,0,0,0.176379707051205
"4053","KTGF119",20,0,0,0.318269444925869
"4054","KTGF119",21,0,0,0.360773336833798
"4055","KTGF119",22,0,0,0.249995035366727
"4056","KTGF119",23,0,0,0.694776136139016
"4057","KTGF119",24,0,0,0.4559325570252
"4058","KTGF119",25,0,0,0.459827204835067
"4059","KTGF119",26,0,0,0.186197702553453
"4060","KTGF119",27,0,0,0.295519493671229
"4061","KTGF119",28,0,0,0.724133268184614
"4062","KTGF119",29,0,0,0.430913182249162
"4063","KTGF119",30,0,0,0.315034590131436
"4064","KTGF119",31,0,0,0.069396350048007
"4065","KTGF119",32,0,0,0.259484106330986
"4066","KTGF119",33,0,0,0.16578616989248
"4067","KTGF119",34,0,0,0.0685398426598375
"4068","KTGF119",35,0,0,0.42423861414433
"4069","KTGF119",36,0,0,0.156219034090849
"4070","KTGF119",37,0,0,0.497657492432346
"4071","KTGF119",38,0,0,0.159235326794885
"4072","KTGF119",39,0,0,0.519206033550039
"4073","KTGF119",40,0,0,0.277697742383439
"4074","KTGF119",41,0,0,0.173712337980083
"4075","KTGF119",42,0,0,0.166174637666672
"4076","KTGF119",43,0,0,0.246190061742584
"4077","KTGF119",44,0,0,0.459729839308307
"4078","KTGF119",45,0,0,0.177457754328329
"4079","KTGF119",46,0,0,0.48767820682295
"4080","KTGF119",47,0,0,0.0560759834748086
"4081","KTGF119",48,0,0,0.110685872131741
"4082","KTGF119",49,0,0,0.105932496604428
"4083","KTGF119",50,0,0,-0.0634447715972656
"4084","KTGF119",51,0,0,0.31234593929233
"4085","KTGF119",52,0,0,0.212637032588319
"4086","KTGF119",53,0,0,0.15181551323163
"4087","KTGF119",54,0,0,0.203073262046825
"4088","KTGF119",55,0,0,0.326667579233854
"4089","KTGF119",57,0,0,0.378389890064771
"4090","KTGF119",58,0,0,0.124076833430184
"4091","KTGF119",59,0,0,0.210154290355411
"4092","KTGF119",60,0,0,0.119442478013017
"4093","KTGF119",61,0,0,0.0490882840189601
"4094","KTGF119",62,0,0,0.199564896833249
"4095","KTGF119",63,0,0,0.244205044661754
"4096","KTGF119",64,0,0,0.0802145250093579
"4097","KTGF119",65,0,0,0.47857258815506
"4098","KTGF119",66,0,0,0.0846979225000266
"4099","KTGF119",67,0,0,0.266086739544133
"4100","KTGF120",1,0,0,0.904667727543052
"4101","KTGF120",2,0,0,0.851525611201852
"4102","KTGF120",3,2,2,0.614843556407868
"4103","KTGF120",4,0,0,0.264135352348108
"4104","KTGF120",5,0,0,0.343785934888819
"4105","KTGF120",6,0,0,0.627655257116861
"4106","KTGF120",7,0,0,0.578290611107357
"4107","KTGF120",9,0,0,0.61157964115042
"4108","KTGF120",10,0,0,0.813318071264552
"4109","KTGF120",11,0,0,0.856850409837135
"4110","KTGF120",12,0,0,0.960631141800294
"4111","KTGF120",13,0,0,0.131298053345319
"4112","KTGF120",14,0,0,0.506161783602643
"4113","KTGF120",15,0,0,0.535271907669238
"4114","KTGF120",16,0,0,0.675921824315278
"4115","KTGF120",17,0,0,0.745872464788556
"4116","KTGF120",18,0,0,0.762263229678802
"4117","KTGF120",19,0,0,0.665098873739749
"4118","KTGF120",20,0,0,0.512437132238432
"4119","KTGF120",21,0,0,0.440134981043086
"4120","KTGF120",22,0,0,0.880271103940201
"4121","KTGF120",23,0,0,0.75822135664591
"4122","KTGF120",24,0,0,0.568679316804788
"4123","KTGF120",25,0,0,0.945782863503882
"4124","KTGF120",26,0,0,0.284350774865532
"4125","KTGF120",27,0,0,0.589268257663073
"4126","KTGF120",28,2,2,0.774787343057079
"4127","KTGF120",29,2,2,0.836918259384306
"4128","KTGF120",30,1,1,1.08558494522885
"4129","KTGF120",31,0,0,0.730539364372011
"4130","KTGF120",32,0,0,0.474659020765556
"4131","KTGF120",33,0,0,0.400380902692271
"4132","KTGF120",34,0,0,0.559472859640173
"4133","KTGF120",35,0,0,0.771109899175484
"4134","KTGF120",36,0,0,0.775117964778301
"4135","KTGF120",37,0,0,0.469927260168166
"4136","KTGF120",38,0,0,0.888601274308719
"4137","KTGF120",39,0,0,0.663198955944728
"4138","KTGF120",40,0,0,0.680833263694061
"4139","KTGF120",41,0,0,0.664115190803119
"4140","KTGF120",42,1,1,0.834247366206553
"4141","KTGF120",43,1,1,0.687279942629255
"4142","KTGF120",44,1,1,0.899166444648082
"4143","KTGF120",45,0,0,0.705798246358834
"4144","KTGF120",46,0,0,0.647287913833658
"4145","KTGF120",47,0,0,0.701487012665796
"4146","KTGF120",48,0,0,0.398657853912822
"4147","KTGF120",49,0,0,0.60911361397842
"4148","KTGF120",50,0,0,0.618516590213869
"4149","KTGF120",51,0,0,0.942115446398401
"4150","KTGF120",52,0,0,0.8465741245938
"4151","KTGF120",53,0,0,0.557955927458039
"4152","KTGF120",54,0,0,0.650533279840794
"4153","KTGF120",55,1,1,0.959618862253099
"4154","KTGF120",56,0,0,0.296916254764335
"4155","KTGF120",57,1,1,0.883043833470733
"4156","KTGF120",58,0,0,0.824948747363701
"4157","KTGF120",59,0,0,0.42546061758674
"4158","KTGF120",60,0,0,0.734010103624273
"4159","KTGF120",62,1,1,0.31268705022209
"4160","KTGF120",63,1,1,0.553956180018045
"4161","KTGF120",64,1,1,0.555082768387261
"4162","KTGF120",65,1,1,0.784460517407067
"4163","KTGF120",66,0,0,0.579524862144821
"4164","KTGF120",67,0,0,0.744852012251431
"4165","KTGF120",68,0,0,1.01749269610427
"4166","KTGF120",69,0,0,0.535486008017678
"4167","KTGF120",70,0,0,0.601207591168549
"4168","KTGF120",71,0,0,0.338866599921493
"4169","KTGF120",72,0,0,0.515237203816742
"4170","KTGF120",73,1,1,0.821603143610026
"4171","KTGF120",74,1,1,0.322979862740838
"4172","KTGF120",75,0,0,0.204066616287886
"4173","KTGF122",1,0,0,0.6059965147616
"4174","KTGF122",2,0,0,0.590270192871076
"4175","KTGF122",3,0,0,0.796886022435159
"4176","KTGF122",4,0,0,0.624162652460282
"4177","KTGF122",5,1,1,0.44934841822834
"4178","KTGF122",6,0,0,0.47510909649843
"4179","KTGF122",7,2,2,0.552196500740958
"4180","KTGF122",8,2,2,0.30122955589488
"4181","KTGF122",9,1,1,0.884606510956386
"4182","KTGF122",10,0,0,0.687038298515804
"4183","KTGF122",11,0,0,0.704628516398846
"4184","KTGF122",12,1,1,0.901398880964469
"4185","KTGF122",13,1,1,0.283756216743672
"4186","KTGF122",14,2,2,0.74118743428525
"4187","KTGF122",15,2,2,0.624006503860889
"4188","KTGF122",16,0,0,0.501734832552358
"4189","KTGF122",17,1,1,0.482736826097294
"4190","KTGF122",18,0,0,1.11410896644568
"4191","KTGF122",19,0,0,0.590767649861488
"4192","KTGF122",20,1,1,0.770592092164749
"4193","KTGF122",21,0,0,0.461570597755043
"4194","KTGF122",22,0,0,0.405680900378915
"4195","KTGF122",23,1,1,0.836913625192288
"4196","KTGF122",24,0,0,0.476750757909113
"4197","KTGF122",25,1,1,0.561153757620998
"4198","KTGF122",26,0,0,0.325516505134747
"4199","KTGF122",27,0,0,0.707244098069934
"4200","KTGF122",28,0,0,0.401030775272693
"4201","KTGF122",29,0,0,0.390860117459595
"4202","KTGF122",30,0,0,0.368243757242989
"4203","KTGF122",31,0,0,0.428293251328036
"4204","KTGF122",32,0,0,0.615420146073887
"4205","KTGF122",33,0,0,0.356480184133246
"4206","KTGF122",34,0,0,0.423800542048256
"4207","KTGF122",35,0,0,0.378828174652936
"4208","KTGF122",36,0,0,0.737391228006377
"4209","KTGF122",37,0,0,0.428208779956798
"4210","KTGF122",38,0,0,0.430066026095254
"4211","KTGF122",39,0,0,0.478707024862668
"4212","KTGF122",40,0,0,0.352785553961584
"4213","KTGF122",41,0,0,0.391684854510766
"4214","KTGF122",42,0,0,0.890347514402762
"4215","KTGF122",43,0,0,0.183370426789181
"4216","KTGF122",44,1,1,0.765832611203728
"4217","KTGF122",45,0,0,0.366313898955711
"4218","KTGF122",46,3,3,0.408479521592058
"4219","KTGF122",47,1,1,0.662400241726413
"4220","KTGF122",48,2,2,0.359304285030074
"4221","KTGF122",49,1,1,0.526763201589092
"4222","KTGF122",50,0,0,0.38669219950319
"4223","KTGF122",51,1,1,0.344082476145249
"4224","KTGF122",52,1,1,-0.00989779690355008
"4225","KTGF122",53,0,0,0.463988619022414
"4226","KTGF122",54,0,0,0.357590851076984
"4227","KTGF122",55,0,0,0.499239257829744
"4228","KTGF122",56,0,0,0.430963230873717
"4229","KTGF122",57,1,1,0.542577054161963
"4230","KTGF122",58,0,0,0.351808180181971
"4231","KTGF122",59,0,0,0.554818707665329
"4232","KTGF122",60,0,0,0.194373838392697
"4233","KTGF122",61,0,0,0.422810335504385
"4234","KTGF122",62,0,0,0.188664361331543
"4235","KTGF122",63,0,0,0.415864830911346
"4236","KTGF122",64,1,1,0.556226484424346
