"","Participant","Time","NA_Ratings","Nervous","Predicted_Estimates"
"1861","K23145",39,0,0,0.3401
"1862","K23145",40,0,0,0.194766666666667
"1863","K23145",41,0,0,0.118033333333333
"1864","K23145",42,0,0,0.1869
"1865","K23145",43,0,0,0.481533333333333
"1866","K23145",44,2,2,0.200933333333333
"1867","K23145",45,0,0,0.0156333333333332
"1868","K23145",46,0,0,0.1915
"1869","K23145",47,2,2,1.1512
"1870","K23145",48,0,0,0.138133333333333
"1871","K23145",49,1,1,0.303666666666667
"1872","K23145",50,0,0,0.215766666666667
"1873","K23145",51,0,0,0.337733333333333
"1874","K23145",52,0,0,0.222666666666667
"1875","K23145",53,0,0,0.343566666666667
"1876","K23145",54,2,2,1.19113333333333
"1877","K23145",55,0,0,0.3629
"1878","K23145",56,1,1,0.484766666666667
"1879","K23145",57,0,0,0.2954
"1880","K23145",58,0,0,0.496866666666667
"1881","K23145",59,0,0,0.376733333333333
"1882","K23145",60,0,0,0.214466666666667
"1883","K23147",1,0,0,0.1564
"1884","K23147",2,0,0,0.573833333333333
"1885","K23147",3,0,0,0.229333333333333
"1886","K23147",4,0,0,0.0879666666666666
"1887","K23147",5,0,0,0.454766666666667
"1888","K23147",6,0,0,0.527
"1889","K23147",7,2,2,0.428333333333333
"1890","K23147",9,1,1,0.427566666666667
"1891","K23147",10,0,0,0.549466666666667
"1892","K23147",11,0,0,0.246266666666667
"1893","K23147",12,0,0,0.373066666666667
"1894","K23147",13,0,0,0.396866666666667
"1895","K23147",14,0,0,0.289366666666667
"1896","K23147",15,0,0,0.509266666666667
"1897","K23147",16,0,0,0.177033333333333
"1898","K23147",17,1,1,0.3652
"1899","K23147",18,0,0,0.0641
"1900","K23147",19,0,0,0.234166666666667
"1901","K23147",20,0,0,1.70923333333333
"1902","K23147",21,2,2,0.2347
"1903","K23147",22,0,0,0.232333333333333
"1904","K23147",23,0,0,0.187933333333333
"1905","K23147",24,0,0,0.1748
"1906","K23147",25,0,0,0.2242
"1907","K23147",26,0,0,0.5559
"1908","K23147",27,1,1,0.4645
"1909","K23147",28,0,0,0.450666666666667
"1910","K23147",29,0,0,0.703966666666667
"1911","K23147",30,0,0,0.259133333333333
"1912","K23147",31,0,0,0.1542
"1913","K23147",32,0,0,0.417033333333333
"1914","K23147",33,0,0,0.157266666666667
"1915","K23147",34,0,0,0.271233333333333
"1916","K23148",1,0,0,0.2275
"1917","K23148",2,0,0,0.302433333333333
"1918","K23148",3,0,0,0.367566666666667
"1919","K23148",4,0,0,0.277566666666667
"1920","K23148",5,0,0,0.1756
"1921","K23148",6,0,0,0.1872
"1922","K23148",7,0,0,0.168466666666667
"1923","K23148",8,0,0,0.527933333333333
"1924","K23148",9,1,1,0.261033333333333
"1925","K23148",10,1,1,0.312433333333333
"1926","K23148",11,2,2,1.3644
"1927","K23148",12,0,0,0.103833333333333
"1928","K23148",13,0,0,0.7702
"1929","K23148",14,0,0,0.291066666666667
"1930","K23148",15,2,2,0.9263
"1931","K23148",16,1,1,0.903733333333333
"1932","K23148",17,1,1,0.3786
"1933","K23148",18,0,0,0.297566666666667
"1934","K23148",19,0,0,0.699533333333333
"1935","K23148",20,0,0,0.215366666666667
"1936","K23148",21,0,0,0.3002
"1937","K23148",22,0,0,0.3928
"1938","K23148",23,0,0,0.1962
"1939","K23148",24,1,1,0.534533333333333
"1940","K23148",25,0,0,0.387666666666667
"1941","K23148",26,0,0,0.549566666666667
"1942","K23148",27,0,0,0.523233333333333
"1943","K23148",28,0,0,0.0824333333333333
"1944","K23148",29,0,0,0.338433333333333
"1945","K23148",30,0,0,0.3061
"1946","K23148",31,0,0,1.56816666666667
"1947","K23148",32,0,0,0.775933333333333
"1948","K23148",33,1,1,1.31746666666667
"1949","K23148",34,0,0,0.3347
"1950","K23148",35,0,0,0.293766666666667
"1951","K23148",36,0,0,0.355933333333333
"1952","K23148",37,0,0,0.656766666666667
"1953","K23148",38,0,0,0.2017
"1954","K23148",39,0,0,0.1177
"1955","K23148",40,0,0,0.216266666666667
"1956","K23148",41,0,0,1.28013333333333
"1957","K23148",42,0,0,0.2105
"1958","K23148",43,0,0,0.197566666666667
"1959","K23148",44,0,0,0.142266666666667
"1960","K23148",45,0,0,0.2326
"1961","K23148",46,0,0,0.423466666666666
"1962","K23148",47,0,0,0.282333333333333
"1963","K23148",48,1,1,0.190433333333333
"1964","K23148",49,0,0,0.199133333333333
"1965","K23148",50,0,0,0.2154
"1966","K23148",51,0,0,0.4392
"1967","K23148",52,0,0,0.175833333333333
"1968","K23148",53,0,0,0.560066666666667
"1969","K23148",54,0,0,0.306066666666667
"1970","K23148",55,0,0,0.462333333333333
"1971","K23150",1,0,0,1.02936666666667
"1972","K23150",2,0,0,0.774966666666666
"1973","K23150",3,0,0,0.576833333333333
"1974","K23150",4,0,0,0.544033333333334
"1975","K23150",5,1,1,0.141366666666667
"1976","K23150",6,1,1,0.772166666666667
"1977","K23150",7,1,1,0.344233333333333
"1978","K23150",8,0,0,1.0959
"1979","K23150",9,0,0,0.1799
"1980","K23150",10,0,0,0.690166666666667
"1981","K23150",11,0,0,0.450133333333333
"1982","K23150",12,0,0,0.5363
"1983","K23150",13,0,0,0.510266666666667
"1984","K23150",14,0,0,0.3664
"1985","K23150",15,0,0,0.6192
"1986","K23150",16,0,0,0.7658
"1987","K23150",17,3,3,0.7677
"1988","K23150",18,0,0,0.635033333333333
"1989","K23150",19,2,2,0.8644
"1990","K23150",20,2,2,0.679833333333333
"1991","K23150",21,2,2,0.226533333333333
"1992","K23150",22,2,2,0.463866666666667
"1993","K23150",23,0,0,0.7517
"1994","K23150",24,0,0,0.490766666666667
"1995","K23150",25,0,0,0.484066666666667
"1996","K23150",26,0,0,0.5083
"1997","K23150",27,0,0,0.441266666666667
"1998","K23150",28,0,0,0.823566666666667
"1999","K23150",29,0,0,0.5613
"2000","K23150",30,3,3,0.9779
"2001","K23150",31,0,0,0.779833333333333
"2002","K23150",32,2,2,0.292033333333333
"2003","K23150",33,0,0,0.414133333333333
"2004","K23150",34,1,1,0.621266666666667
"2005","K23150",35,1,1,0.601133333333333
"2006","K23150",36,0,0,0.7294
"2007","K23150",37,2,2,0.568566666666667
"2008","K23150",38,1,1,0.457433333333333
"2009","K23150",39,2,2,0.6243
"2010","K23150",40,0,0,0.917866666666667
"2011","K23150",41,0,0,1.51883333333333
"2012","K23150",42,0,0,0.7416
"2013","K23150",43,0,0,0.511466666666667
"2014","K23150",44,0,0,0.741033333333333
"2015","K23150",45,2,2,0.7445
"2016","K23150",46,0,0,0.5162
"2017","K23150",47,0,0,1.3083
"2018","K23150",48,0,0,1.18063333333333
"2019","K23150",49,1,1,0.404766666666667
"2020","K23150",50,0,0,0.521166666666667
"2021","K23150",51,1,1,1.02753333333333
"2022","K23150",52,0,0,0.239966666666667
"2023","K23150",54,2,2,0.884866666666667
"2024","K23150",55,0,0,1.16273333333333
"2025","K23150",56,0,0,0.0681
"2026","K23150",57,0,0,0.615033333333333
"2027","K23150",58,2,2,0.5791
"2028","K23150",59,1,1,0.607666666666667
"2029","K23150",60,0,0,0.241733333333333
"2030","K23150",61,0,0,0.5027
"2031","K23150",62,2,2,0.558433333333333
"2032","K23150",63,0,0,0.556333333333333
"2033","K23150",64,0,0,0.527466666666667
"2034","K23150",65,2,2,0.174833333333333
"2035","K23150",66,1,1,0.4276
"2036","K23151",1,1,1,0.993166666666667
"2037","K23151",2,0,0,1.18436666666667
"2038","K23151",4,0,0,0.9839
"2039","K23151",5,0,0,0.400833333333333
"2040","K23151",6,0,0,0.9707
"2041","K23151",12,0,0,0.9985
"2042","K23151",14,0,0,0.7995
"2043","K23151",16,0,0,0.606733333333333
"2044","K23151",21,0,0,0.5161
"2045","K23151",22,1,1,0.8265
"2046","K23151",23,1,1,1.16733333333333
"2047","K23151",24,2,2,0.687866666666667
"2048","K23151",26,0,0,0.6824
"2049","K23151",27,1,1,1.04973333333333
"2050","K23151",28,1,1,0.987333333333334
"2051","K23151",30,0,0,0.9125
"2052","K23151",31,1,1,0.905333333333333
"2053","K23151",32,0,0,0.794633333333333
"2054","K23151",33,2,2,1.45616666666667
"2055","K23151",34,1,1,1.57633333333333
"2056","K23151",36,3,3,1.0196
"2057","K23151",37,0,0,0.9159
"2058","K23151",38,3,3,0.744333333333333
"2059","K23151",39,2,2,0.810866666666666
"2060","K23151",40,1,1,1.06736666666667
"2061","K23151",41,4,4,1.297
"2062","K23151",42,2,2,1.12493333333333
"2063","K23151",43,1,1,0.941766666666667
"2064","K23151",44,1,1,1.18863333333333
"2065","K23151",45,1,1,0.706566666666667
"2066","K23151",47,1,1,1.1671
"2067","K23151",48,1,1,0.7509
"2068","K23151",50,3,3,1.045
"2069","K23151",52,4,4,0.950833333333333
"2070","K23151",53,0,0,0.817666666666667
"2071","K23151",54,1,1,1.17633333333333
"2072","K23151",57,0,0,0.8754
"2073","K23151",59,0,0,0.966033333333333
"2074","K23151",62,2,2,1.03783333333333
"2075","K23153",1,1,1,0.9949
"2076","K23153",2,1,1,0.8539
"2077","K23153",3,0,0,0.887933333333333
"2078","K23153",4,1,1,1.40283333333333
"2079","K23153",5,1,1,0.6356
"2080","K23153",6,1,1,1.08323333333333
"2081","K23153",7,2,2,0.988766666666667
"2082","K23153",8,1,1,0.7748
"2083","K23153",9,0,0,1.20123333333333
"2084","K23153",10,0,0,0.856866666666667
"2085","K23153",11,1,1,1.26666666666667
"2086","K23153",12,2,2,0.799933333333333
"2087","K23153",13,1,1,1.27203333333333
"2088","K23153",14,0,0,0.6092
"2089","K23153",15,1,1,0.6615
"2090","K23153",16,1,1,0.983033333333334
"2091","K23153",17,0,0,0.8065
"2092","K23153",18,0,0,1.33113333333333
"2093","K23153",19,0,0,1.03886666666667
"2094","K23153",20,2,2,0.750866666666667
"2095","K23153",21,2,2,0.942533333333333
"2096","K23153",22,3,3,1.3571
"2097","K23153",23,2,2,0.707266666666666
"2098","K23153",24,3,3,0.755333333333333
"2099","K23153",25,1,1,0.967
"2100","K23153",26,1,1,1.06543333333333
"2101","K23153",27,2,2,0.9276
"2102","K23153",28,1,1,0.8956
"2103","K23153",29,1,1,1.17816666666667
"2104","K23153",30,1,1,1.02653333333333
"2105","K23153",31,0,0,0.278966666666667
"2106","K23153",32,2,2,1.33716666666667
"2107","K23153",33,1,1,0.642533333333333
"2108","K23153",34,3,3,1.16313333333333
"2109","K23153",35,1,1,0.714833333333333
"2110","K23153",36,1,1,0.905633333333333
"2111","K23155",2,0,0,0.6716
"2112","K23155",3,0,0,0.720833333333333
"2113","K23155",7,0,0,0.567566666666667
"2114","K23155",9,0,0,0.696133333333333
"2115","K23155",10,0,0,0.448633333333333
"2116","K23155",12,0,0,0.665533333333333
"2117","K23155",13,0,0,0.589233333333333
"2118","K23155",14,0,0,1.25773333333333
"2119","K23155",19,0,0,1.1649
"2120","K23155",21,0,0,0.8812
"2121","K23155",22,0,0,0.6109
"2122","K23155",28,0,0,0.402333333333333
"2123","K23155",29,0,0,0.5684
"2124","K23155",30,0,0,0.172966666666667
"2125","K23155",31,0,0,0.362866666666667
"2126","K23155",32,0,0,0.903733333333333
"2127","K23155",33,0,0,0.319133333333333
"2128","K23155",35,0,0,0.2493
"2129","K23155",36,2,2,0.3486
"2130","K23155",37,0,0,0.4192
"2131","K23155",39,0,0,0.539766666666667
"2132","K23155",44,0,0,0.156333333333333
"2133","K23155",45,0,0,0.558466666666667
"2134","K23155",46,0,0,0.2172
"2135","K23155",47,0,0,0.224133333333333
"2136","K23155",48,0,0,0.129966666666667
"2137","K23155",49,0,0,0.135733333333333
"2138","K23155",50,0,0,0.511166666666667
"2139","K23155",51,0,0,0.1562
"2140","K23155",52,1,1,1.01153333333333
"2141","K23155",53,0,0,0.969233333333334
"2142","K23155",54,0,0,0.3424
"2143","K23155",55,0,0,0.277933333333333
"2144","K23155",56,0,0,0.2175
"2145","K23155",57,0,0,0.155733333333333
"2146","K23155",58,0,0,0.209866666666667
"2147","K23155",59,0,0,0.280433333333333
"2148","K23155",60,0,0,0.549133333333333
"2149","K23155",61,0,0,0.356933333333333
"2150","K23155",62,0,0,1.0211
"2151","K23155",64,0,0,0.756466666666667
"2152","K23155",68,0,0,0.497366666666667
"2153","K23155",69,0,0,0.285133333333333
"2154","K23156",1,0,0,0.567266666666667
"2155","K23156",2,0,0,0.7512
"2156","K23156",3,0,0,1.27206666666667
"2157","K23156",4,1,1,0.972
"2158","K23156",5,0,0,0.698233333333333
"2159","K23156",6,0,0,0.699933333333333
"2160","K23156",7,0,0,0.354033333333333
"2161","K23156",8,0,0,0.720066666666667
"2162","K23156",9,0,0,0.517666666666667
"2163","K23156",10,0,0,0.906333333333334
"2164","K23156",11,0,0,0.8866
"2165","K23156",12,0,0,0.4817
"2166","K23156",13,0,0,0.496266666666666
"2167","K23156",14,0,0,0.638033333333333
"2168","K23156",15,0,0,0.487933333333333
"2169","K23156",16,0,0,0.779633333333333
"2170","K23156",17,0,0,0.3362
"2171","K23156",18,0,0,0.434933333333333
"2172","K23156",19,0,0,0.511533333333333
"2173","K23156",20,0,0,0.678933333333333
"2174","K23156",21,0,0,0.7076
"2175","K23156",22,0,0,0.6999
"2176","K23156",23,0,0,0.5786
"2177","K23156",24,0,0,0.671866666666667
"2178","K23156",25,0,0,0.968866666666667
"2179","K23156",26,0,0,0.770133333333333
"2180","K23156",27,1,1,1.1066
"2181","K23156",28,0,0,0.753333333333333
"2182","K23156",29,2,2,0.8112
"2183","K23156",30,0,0,0.654333333333334
"2184","K23156",31,2,2,0.688266666666667
"2185","K23156",32,2,2,0.6543
"2186","K23156",33,2,2,0.5992
"2187","K23156",34,2,2,0.512633333333333
"2188","K23156",36,2,2,0.670233333333333
"2189","K23156",37,2,2,1.0606
"2190","K23156",38,2,2,0.3933
"2191","K23156",39,0,0,0.7931
"2192","K23156",40,2,2,0.5452
"2193","K23156",41,1,1,0.529966666666667
"2194","K23156",42,1,1,0.5739
"2195","K23156",43,1,1,0.791633333333333
"2196","K23156",44,1,1,0.5954
"2197","K23156",45,1,1,0.693366666666667
"2198","K23502",1,3,3,1.42496666666667
"2199","K23502",2,2,2,0.679733333333333
"2200","K23502",3,1,1,1.099
"2201","K23502",4,2,2,2.0223
"2202","K23502",5,2,2,1.60646666666667
"2203","K23502",6,2,2,0.4397
"2204","K23502",7,2,2,1.01293333333333
"2205","K23502",8,2,2,0.651833333333333
"2206","K23502",9,2,2,1.47306666666667
"2207","K23502",10,2,2,1.30726666666667
"2208","K23502",11,1,1,1.194
"2209","K23502",12,2,2,0.869533333333333
"2210","K23502",13,1,1,0.753233333333333
"2211","K23502",15,1,1,0.973233333333333
"2212","K23502",16,1,1,0.784266666666667
"2213","K23502",17,2,2,1.72346666666667
"2214","K23502",19,1,1,0.5147
"2215","K23502",20,1,1,1.11853333333333
"2216","K23502",21,1,1,0.973266666666666
"2217","K23502",22,1,1,0.894966666666667
"2218","K23502",23,1,1,0.529866666666667
"2219","K23502",24,2,2,1.54543333333333
"2220","K23502",25,0,0,0.903566666666667
"2221","K23502",26,1,1,0.399533333333333
"2222","K23502",27,1,1,0.671566666666667
"2223","K23502",28,1,1,0.6568
"2224","K23502",29,1,1,0.608
"2225","K23502",30,1,1,0.560533333333333
"2226","K23502",31,1,1,0.948366666666667
"2227","K23502",32,1,1,0.895966666666667
"2228","K23502",33,1,1,0.653466666666667
"2229","K23502",34,1,1,0.872633333333333
"2230","K23502",35,2,2,0.804733333333333
"2231","K23502",36,0,0,0.4484
"2232","K23502",37,2,2,0.748
"2233","K23502",38,0,0,0.658933333333333
"2234","K23502",39,0,0,0.721066666666667
"2235","K23502",40,1,1,0.791133333333333
"2236","K23502",41,0,0,0.864233333333333
"2237","K23502",42,1,1,0.509
"2238","K23502",43,1,1,0.608233333333333
"2239","K23502",44,0,0,0.7847
"2240","K23502",45,1,1,0.795466666666667
"2241","K23502",46,0,0,0.904866666666667
"2242","K23502",47,0,0,0.900533333333333
"2243","K23502",48,1,1,0.750233333333333
"2244","K23502",49,0,0,1.48973333333333
"2245","K23502",50,1,1,0.546366666666667
"2246","K23502",51,0,0,0.449033333333333
"2247","K23502",52,0,0,1.3132
"2248","K23502",53,1,1,0.572433333333333
"2249","K23502",54,0,0,0.561066666666667
"2250","K23502",55,0,0,0.591033333333333
"2251","K23502",56,1,1,0.9464
"2252","K23502",57,1,1,0.895033333333333
"2253","K23502",58,1,1,1.0823
"2254","K23502",59,0,0,0.977533333333333
"2255","K23502",60,0,0,0.889766666666667
"2256","K23502",61,1,1,0.7042
"2257","K23502",62,1,1,0.390466666666667
"2258","K23502",63,0,0,0.4806
"2259","K23502",64,0,0,0.8433
"2260","K23502",65,1,1,0.716333333333333
"2261","K23502",66,0,0,1.05616666666667
"2262","K23502",67,0,0,0.7404
"2263","K23502",68,1,1,0.483766666666667
"2264","K23502",69,0,0,0.744233333333333
"2265","K23502",70,1,1,0.4911
"2266","K23502",71,0,0,0.6687
"2267","K23502",72,0,0,0.509033333333333
"2268","K23502",73,0,0,0.923766666666667
"2269","K23502",74,1,1,0.559966666666667
"2270","K23502",75,0,0,0.935933333333333
"2271","K23502",76,0,0,0.4608
"2272","K23502",77,0,0,0.6704
"2273","K23503",1,1,1,1.5116
"2274","K23503",2,2,2,1.0288
"2275","K23503",3,1,1,1.15173333333333
"2276","K23503",4,0,0,0.961333333333333
"2277","K23503",5,0,0,1.37263333333333
"2278","K23503",6,1,1,1.41083333333333
"2279","K23503",7,0,0,0.555466666666667
"2280","K23503",8,1,1,0.771033333333333
"2281","K23503",9,1,1,0.760933333333333
"2282","K23503",10,2,2,1.31153333333333
"2283","K23503",11,3,3,1.30023333333333
"2284","K23503",12,0,0,0.775366666666667
"2285","K23503",13,0,0,0.9133
"2286","K23503",14,1,1,0.979566666666667
"2287","K23503",15,1,1,0.9211
"2288","K23503",16,1,1,0.7211
"2289","K23503",17,1,1,1.14796666666667
"2290","K23503",18,2,2,1.19473333333333
"2291","K23503",19,3,3,1.5831
"2292","K23503",20,3,3,1.00446666666667
"2293","K23503",21,3,3,1.2227
"2294","K23503",22,2,2,1.3295
"2295","K23503",23,3,3,0.781833333333333
"2296","K23503",24,0,0,0.686533333333333
"2297","K23503",25,1,1,0.745533333333333
"2298","K23503",26,1,1,1.47766666666667
"2299","K23503",27,1,1,0.8735
"2300","K23503",28,0,0,0.6937
"2301","K23503",29,1,1,1.4479
"2302","K23503",30,3,3,0.832733333333333
"2303","K23503",31,1,1,1.25873333333333
"2304","K23503",32,1,1,1.008
"2305","K23503",33,0,0,0.903566666666667
"2306","K23503",34,0,0,1.20963333333333
"2307","K23503",35,1,1,1.03206666666667
"2308","K23503",36,2,2,0.9006
"2309","K23503",37,3,3,1.15196666666667
"2310","K23503",38,3,3,0.8352
"2311","K23503",39,1,1,0.9262
"2312","K23503",40,1,1,1.26113333333333
"2313","K23503",41,2,2,0.9853
"2314","K23503",42,1,1,0.644166666666666
"2315","K23503",43,2,2,1.26893333333333
"2316","K23503",44,2,2,0.6365
"2317","K23503",45,2,2,1.32843333333333
"2318","K23503",46,2,2,1.20763333333333
"2319","K23503",47,2,2,0.638233333333333
"2320","K23503",48,3,3,1.73703333333333
"2321","K23503",49,2,2,1.53783333333333
"2322","K23503",50,2,2,1.09516666666667
"2323","K23503",51,2,2,1.1211
"2324","K23503",52,1,1,0.9587
"2325","K23503",53,3,3,0.973633333333333
"2326","K23503",54,3,3,1.24823333333333
"2327","K23503",55,1,1,1.47653333333333
"2328","K23503",56,0,0,0.930233333333333
"2329","K23503",57,3,3,1.17263333333333
"2330","K23503",58,1,1,1.33386666666667
"2331","K23503",59,1,1,1.0194
"2332","K23503",60,1,1,0.7697
"2333","K23503",61,1,1,0.8953
"2334","K23503",62,1,1,0.936733333333333
"2335","K23503",63,2,2,0.905666666666667
"2336","K23503",64,0,0,1.19366666666667
"2337","K23503",65,3,3,1.122
"2338","K23503",66,1,1,1.10596666666667
"2339","K23503",67,0,0,0.662066666666667
"2340","K23503",68,1,1,1.04126666666667
"2341","K23503",69,3,3,1.11086666666667
"2342","K23503",70,0,0,0.686666666666667
"2343","K23503",71,1,1,0.623333333333334
"2344","K23503",72,1,1,1.1271
"2345","K23503",73,1,1,1.24696666666667
"2346","K23507",1,1,1,0.7067
"2347","K23507",2,1,1,0.850333333333333
"2348","K23507",3,0,0,0.753366666666667
"2349","K23507",4,0,0,0.350133333333333
"2350","K23507",5,0,0,0.9601
"2351","K23507",6,0,0,0.893366666666666
"2352","K23507",7,0,0,0.446666666666667
"2353","K23507",8,0,0,0.7823
"2354","K23507",9,0,0,0.871566666666666
"2355","K23507",10,0,0,0.490433333333333
"2356","K23507",11,0,0,1.11576666666667
"2357","K23507",12,0,0,0.5312
"2358","K23507",13,0,0,0.692966666666667
"2359","K23507",14,0,0,0.653466666666667
"2360","K23507",15,2,2,0.537333333333333
"2361","K23507",16,0,0,1.35736666666667
"2362","K23507",17,0,0,0.921133333333333
"2363","K23507",18,0,0,0.7895
"2364","K23507",19,0,0,0.410733333333333
"2365","K23507",20,1,1,1.83123333333333
"2366","K23507",21,0,0,0.6381
"2367","K23507",22,0,0,0.748
"2368","K23507",23,0,0,0.619633333333333
"2369","K23507",24,0,0,0.5702
"2370","K23507",25,0,0,0.5925
"2371","K23507",26,0,0,0.890133333333333
"2372","K23507",27,0,0,0.490366666666667
"2373","K23507",28,0,0,0.688
"2374","K23507",29,0,0,0.5927
"2375","K23507",30,0,0,0.6129
"2376","K23507",31,0,0,0.839333333333333
"2377","K23507",32,0,0,0.2801
"2378","K23507",34,0,0,0.64
"2379","K23507",35,0,0,0.403333333333333
"2380","K23507",36,1,1,0.819966666666667
"2381","K23507",37,0,0,0.595833333333333
"2382","K23507",38,0,0,0.412966666666667
"2383","K23507",39,0,0,0.336833333333333
"2384","K23507",40,0,0,0.359566666666667
"2385","K23507",41,0,0,0.486
"2386","K23507",42,0,0,0.563966666666667
"2387","K23507",43,0,0,1.48923333333333
"2388","K23507",44,0,0,0.5902
"2389","K23507",45,0,0,0.2125
"2390","K23507",46,0,0,0.451
"2391","K23507",47,0,0,0.274466666666667
"2392","K23507",48,0,0,0.386
"2393","K23507",49,0,0,0.873366666666667
"2394","K23507",50,0,0,0.514833333333333
"2395","K23507",51,0,0,0.747666666666667
"2396","K23507",52,0,0,0.4085
"2397","K23507",53,0,0,0.3231
"2398","K23507",54,0,0,0.5245
"2399","K23507",55,0,0,0.8345
"2400","K23507",56,0,0,0.315433333333333
"2401","K23507",57,1,1,0.446866666666667
"2402","K23507",58,0,0,0.3533
"2403","K23507",59,0,0,0.622066666666667
"2404","K23507",60,0,0,0.354966666666667
"2405","K23507",61,0,0,0.9057
"2406","K23507",62,0,0,0.424833333333333
"2407","K23507",63,0,0,0.439766666666667
"2408","K23507",64,0,0,0.608466666666667
"2409","K23507",65,1,1,0.5288
"2410","K23507",66,0,0,0.653366666666667
"2411","K23507",67,1,1,0.3166
"2412","K23507",68,0,0,0.441733333333333
"2413","K23507",69,0,0,1.25456666666667
"2414","K23507",70,0,0,0.708533333333333
"2415","K23507",71,0,0,0.422733333333333
"2416","K23507",72,1,1,0.5477
"2417","K23507",73,0,0,0.3408
"2418","K23507",74,1,1,0.413233333333333
"2419","K23508",1,1,1,0.8976
"2420","K23508",2,1,1,0.614666666666666
"2421","K23508",3,0,0,0.739833333333333
"2422","K23508",4,0,0,0.9332
"2423","K23508",5,2,2,0.624166666666667
"2424","K23508",6,1,1,0.923366666666667
"2425","K23508",7,2,2,0.758233333333333
"2426","K23508",8,0,0,0.861966666666667
"2427","K23508",9,0,0,0.644066666666667
"2428","K23508",10,1,1,0.697066666666667
"2429","K23508",11,0,0,1.1873
"2430","K23508",12,0,0,0.758466666666667
"2431","K23508",13,0,0,0.439433333333333
"2432","K23508",14,1,1,0.498266666666667
"2433","K23508",15,2,2,0.330566666666667
"2434","K23508",16,1,1,0.941033333333333
"2435","K23508",17,1,1,0.423033333333333
"2436","K23508",18,0,0,0.554933333333333
"2437","K23508",19,3,3,0.786233333333333
"2438","K23508",20,1,1,0.609833333333333
"2439","K23508",21,0,0,0.492166666666667
"2440","K23508",22,0,0,0.621933333333333
"2441","K23508",23,2,2,0.2397
"2442","K23508",24,1,1,0.7901
"2443","K23508",25,0,0,0.705333333333333
"2444","K23508",26,0,0,0.533666666666667
"2445","K23508",27,0,0,0.655566666666667
"2446","K23508",28,0,0,0.553933333333333
"2447","K23508",29,0,0,0.5165
"2448","K23508",30,0,0,0.8049
"2449","K23508",31,0,0,0.6625
"2450","K23508",32,0,0,0.4212
"2451","K23508",33,0,0,0.943933333333334
"2452","K23508",34,0,0,1.25303333333333
"2453","K23508",35,0,0,0.4798
"2454","K23508",36,0,0,0.528366666666667
"2455","K23508",37,0,0,0.690866666666667
"2456","K23508",38,0,0,0.3622
"2457","K23508",39,0,0,0.699
"2458","K23508",40,0,0,0.572766666666667
"2459","K23508",41,0,0,0.638833333333333
"2460","K23508",42,1,1,0.620466666666667
"2461","K23508",43,0,0,0.902433333333334
"2462","K23508",44,0,0,0.9086
"2463","K23508",46,0,0,0.6218
"2464","K23508",47,2,2,0.8445
"2465","K23508",48,0,0,0.905733333333333
"2466","K23508",49,0,0,0.288566666666667
"2467","K23508",50,0,0,0.724666666666667
"2468","K23508",51,0,0,0.664833333333333
"2469","K23508",52,0,0,0.4866
"2470","K23508",53,0,0,0.683666666666667
"2471","K23508",54,0,0,0.5685
"2472","K23508",55,0,0,0.761333333333333
"2473","K23508",56,0,0,0.471366666666667
"2474","K23508",57,0,0,0.544
"2475","K23509",1,1,1,1.31783333333333
"2476","K23509",2,2,2,0.848666666666667
"2477","K23509",3,2,2,1.19353333333333
"2478","K23509",4,3,3,1.14816666666667
"2479","K23509",5,1,1,0.890066666666667
"2480","K23509",6,2,2,1.2498
"2481","K23509",7,1,1,1.1887
"2482","K23509",8,2,2,0.964433333333333
"2483","K23509",9,1,1,0.989733333333333
"2484","K23509",10,2,2,1.4087
"2485","K23509",11,2,2,1.4675
"2486","K23509",12,2,2,0.808166666666667
"2487","K23509",13,2,2,1.15513333333333
"2488","K23509",14,1,1,0.8542
"2489","K23509",15,2,2,1.06433333333333
"2490","K23509",16,2,2,1.52056666666667
"2491","K23509",17,1,1,1.3243
"2492","K23509",18,1,1,0.9071
"2493","K23509",19,1,1,1.24383333333333
"2494","K23509",20,2,2,0.659833333333333
"2495","K23509",21,0,0,1.16766666666667
"2496","K23509",22,0,0,0.9752
"2497","K23509",23,2,2,1.2081
"2498","K23509",24,1,1,0.934066666666667
"2499","K23509",25,1,1,0.644333333333334
"2500","K23509",26,1,1,1.3563
"2501","K23509",27,3,3,1.1559
"2502","K23509",28,1,1,1.31506666666667
"2503","K23509",29,2,2,0.764533333333333
"2504","K23509",30,0,0,0.862633333333333
"2505","K23509",31,1,1,1.374
"2506","K23509",32,1,1,1.3032
"2507","K23509",33,1,1,1.30486666666667
"2508","K23509",34,1,1,1.56403333333333
"2509","K23509",35,2,2,1
"2510","K23509",36,1,1,1.11583333333333
"2511","K23509",37,0,0,1.06193333333333
"2512","K23509",38,1,1,1.22023333333333
"2513","K23509",39,1,1,1.03156666666667
"2514","K23509",40,2,2,1.84023333333333
"2515","K23509",41,2,2,0.994333333333333
"2516","K23509",42,2,2,1.13346666666667
"2517","K23509",43,2,2,1.0971
"2518","K23509",44,1,1,0.974633333333333
"2519","K23509",45,1,1,0.8312
"2520","K23509",46,2,2,1.54573333333333
"2521","K23509",47,1,1,0.818633333333333
"2522","K23509",48,0,0,0.652466666666667
"2523","K23509",49,0,0,0.639533333333333
"2524","K23509",50,0,0,1.51133333333333
"2525","K23509",51,3,3,0.898266666666667
"2526","K23509",52,0,0,0.636566666666667
